,compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,papi,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,N_CL,N_SETS
6201,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,96,112,0.0,-DSCATTER,0.0,0.0,0.0,212121212.12121212,0.0,7.073099999999998,4.714285714285714e-09,11.149257142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,1,6,7,0,1,0,1,0,1,6,7,4,4
6202,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,96,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,6.962142857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,1,6,6,0,1,0,1,0,1,6,14,4,3
6203,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,96,234,0.0,-DSCATTER,0.0,0.0,0.0,220125786.163522,0.0,7.073099999999998,4.542857142857143e-09,10.579571428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,1,6,6,0,1,0,1,0,1,6,14,4,3
6204,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.146314285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,1,6,0,0,1,0,1,0,1,6,0,3,3
6205,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,7,0.0,-DSCATTER,0.0,0.0,0.0,218750000.0,0.0,7.073099999999998,4.571428571428571e-09,10.585400000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,1,6,0,0,1,0,1,0,1,6,0,3,3
6206,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.106342857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,1,6,7,0,1,0,1,0,1,6,7,4,4
6207,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,112,0.0,-DSCATTER,0.0,0.0,0.0,205278592.37536657,0.0,7.073099999999998,4.8714285714285716e-09,11.232857142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,1,6,7,0,1,0,1,0,1,6,7,4,4
6208,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.0731142857142855,3.385714285714286e-09,7.179542857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,1,6,6,0,1,0,1,0,1,6,14,4,3
6209,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,4,19,109,234,0.0,-DSCATTER,0.0,0.0,0.0,218750000.0,0.0,7.073099999999998,4.571428571428571e-09,10.614971428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,1,6,6,0,1,0,1,0,1,6,14,4,3
6210,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.099685714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,0,0,0,1,0,1,4,0,0,0,3,3
6211,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,7,0.0,-DSCATTER,0.0,0.0,0.0,156599552.5727069,0.0,7.073099999999998,6.385714285714286e-09,14.044028571428573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,0,0,0,1,0,1,4,0,0,0,3,3
6212,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,112,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.164657142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,0,7,0,1,0,1,4,0,0,7,4,4
6213,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,112,0.0,-DSCATTER,0.0,0.0,0.0,131332082.55159472,0.0,7.073099999999998,7.614285714285715e-09,16.237142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,0,7,0,1,0,1,4,0,0,7,4,4
6214,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.147914285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,0,6,0,1,0,1,4,0,0,14,4,4
6215,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,152173913.04347825,0.0,7.073099999999998,6.571428571428572e-09,13.799342857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,0,6,0,1,0,1,4,0,0,14,4,4
6216,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,303030303.03030306,1.0,5.073100000000001,3.2999999999999998e-09,7.108714285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,0,0,1,0,1,4,0,6,0,4,4
6217,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,132325141.77693763,0.0,7.073099999999998,7.557142857142856e-09,13.767914285714289,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,0,0,1,0,1,4,0,6,0,4,4
6218,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.1156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,7,0,1,0,1,4,0,6,7,5,5
6219,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,148936170.21276596,0.0,7.073114285714285,6.714285714285714e-09,13.728,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,7,0,1,0,1,4,0,6,7,5,5
6220,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.4564,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,6,0,1,0,1,4,0,6,14,5,4
6221,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,96,234,0.0,-DSCATTER,0.0,0.0,0.0,154525386.3134658,0.0,7.073114285714285,6.471428571428571e-09,14.090542857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,6,0,1,0,1,4,0,6,14,5,4
6222,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,7,0.0,-DGATHER,0.0,0.0,0.0,304347826.0869565,1.0,5.0731142857142855,3.285714285714286e-09,7.222771428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,0,0,1,0,1,4,0,6,0,4,4
6223,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,7,0.0,-DSCATTER,0.0,0.0,0.0,111287758.34658186,0.0,7.073114285714285,8.985714285714287e-09,13.847400000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,0,0,1,0,1,4,0,6,0,4,4
6224,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.153142857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,7,0,1,0,1,4,0,6,7,5,5
6225,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,112,0.0,-DSCATTER,0.0,0.0,0.0,154525386.3134658,0.0,7.073099999999998,6.471428571428571e-09,13.7262,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,7,0,1,0,1,4,0,6,7,5,5
6226,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,234,0.0,-DGATHER,0.0,0.0,0.0,304347826.0869565,1.0,5.073100000000001,3.285714285714286e-09,6.946857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,0,6,6,0,1,0,1,4,0,6,14,5,4
6227,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,5,109,234,0.0,-DSCATTER,0.0,0.0,0.0,151187904.96760258,0.0,7.073099999999998,6.614285714285714e-09,13.692171428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,0,6,6,0,1,0,1,4,0,6,14,5,4
6228,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.107085714285716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,0,0,0,1,0,1,4,5,0,0,4,4
6229,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,7,0.0,-DSCATTER,0.0,0.0,0.0,126811594.20289856,0.0,7.073114285714285,7.885714285714285e-09,13.869057142857145,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,0,0,0,1,0,1,4,5,0,0,4,4
6230,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,112,0.0,-DGATHER,0.0,0.0,0.0,286885245.90163934,1.0,5.073100000000001,3.4857142857142853e-09,7.137857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,0,7,0,1,0,1,4,5,0,7,5,5
6231,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,112,0.0,-DSCATTER,0.0,0.0,0.0,132075471.69811322,0.0,7.073099999999998,7.571428571428571e-09,13.986628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,0,7,0,1,0,1,4,5,0,7,5,5
6232,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.442371428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,0,6,0,1,0,1,4,5,0,14,5,5
6233,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,6,234,0.0,-DSCATTER,0.0,0.0,0.0,151843817.78741866,0.0,7.073114285714285,6.585714285714285e-09,16.518914285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,0,6,0,1,0,1,4,5,0,14,5,5
6234,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.0731142857142855,3.3571428571428567e-09,7.183114285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,0,0,1,0,1,4,5,6,0,5,5
6235,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,7,0.0,-DSCATTER,0.0,0.0,0.0,114006514.65798049,0.0,7.073099999999998,8.77142857142857e-09,13.990314285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,0,0,1,0,1,4,5,6,0,5,5
6236,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,112,0.0,-DGATHER,0.0,0.0,0.0,297872340.4255319,1.0,5.0731142857142855,3.357142857142857e-09,7.118742857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,7,0,1,0,1,4,5,6,7,6,6
6237,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,112,0.0,-DSCATTER,0.0,0.0,0.0,155902004.45434302,0.0,7.073114285714285,6.414285714285713e-09,16.110657142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,7,0,1,0,1,4,5,6,7,6,6
6238,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.150371428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,6,0,1,0,1,4,5,6,14,6,5
6239,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,96,234,0.0,-DSCATTER,0.0,0.0,0.0,128205128.2051282,0.0,7.073099999999998,7.8e-09,14.07702857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,6,0,1,0,1,4,5,6,14,6,5
6240,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.1374,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,0,0,1,0,1,4,5,6,0,5,5
6241,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,7,0.0,-DSCATTER,0.0,0.0,0.0,148619957.53715503,0.0,7.073099999999998,6.728571428571427e-09,14.110685714285712,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,0,0,1,0,1,4,5,6,0,5,5
6242,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,112,0.0,-DGATHER,0.0,0.0,0.0,290456431.53526974,1.0,5.073100000000001,3.442857142857142e-09,7.133228571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,7,0,1,0,1,4,5,6,7,6,6
6243,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,112,0.0,-DSCATTER,0.0,0.0,0.0,151187904.96760258,0.0,7.073099999999998,6.614285714285714e-09,16.14728571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,7,0,1,0,1,4,5,6,7,6,6
6244,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.0731142857142855,3.385714285714285e-09,7.061114285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,5,6,6,0,1,0,1,4,5,6,14,6,5
6245,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,80,109,234,0.0,-DSCATTER,0.0,0.0,0.0,129629629.62962964,0.0,7.073114285714285,7.714285714285714e-09,16.2138,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,5,6,6,0,1,0,1,4,5,6,14,6,5
6246,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.385257142857141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,0,0,0,1,0,1,4,1,0,0,3,3
6247,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,7,0.0,-DSCATTER,0.0,0.0,0.0,130353817.50465548,0.0,7.073128571428571,7.671428571428572e-09,13.98162857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,0,0,0,1,0,1,4,1,0,0,3,3
6248,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073128571428571,3.385714285714285e-09,7.763257142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,0,7,0,1,0,1,4,1,0,7,4,4
6249,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,112,0.0,-DSCATTER,0.0,0.0,0.0,156250000.00000003,0.0,7.073114285714285,6.3999999999999986e-09,16.12194285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,0,7,0,1,0,1,4,1,0,7,4,4
6250,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073128571428571,3.385714285714286e-09,7.149085714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,0,6,0,1,0,1,4,1,0,14,4,4
6251,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,6,234,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555558,0.0,7.073099999999998,6.428571428571428e-09,13.77822857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,0,6,0,1,0,1,4,1,0,14,4,4
6252,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.1466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,0,0,1,0,1,4,1,6,0,4,4
6253,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,7,0.0,-DSCATTER,0.0,0.0,0.0,131578947.36842108,0.0,7.073099999999998,7.599999999999999e-09,13.848257142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,0,0,1,0,1,4,1,6,0,4,4
6254,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.133457142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,7,0,1,0,1,4,1,6,7,5,5
6255,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,112,0.0,-DSCATTER,0.0,0.0,0.0,147679324.8945148,0.0,7.073114285714285,6.77142857142857e-09,16.22865714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,7,0,1,0,1,4,1,6,7,5,5
6256,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.184399999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,6,0,1,0,1,4,1,6,14,5,4
6257,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,96,234,0.0,-DSCATTER,0.0,0.0,0.0,153846153.84615386,0.0,7.073099999999998,6.4999999999999995e-09,16.196142857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,6,0,1,0,1,4,1,6,14,5,4
6258,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.1374,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,0,0,1,0,1,4,1,6,0,4,4
6259,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,7,0.0,-DSCATTER,0.0,0.0,0.0,122164048.86561954,0.0,7.073114285714285,8.185714285714286e-09,16.186257142857144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,0,0,1,0,1,4,1,6,0,4,4
6260,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,112,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.445942857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,7,0,1,0,1,4,1,6,7,5,5
6261,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,112,0.0,-DSCATTER,0.0,0.0,0.0,149892933.6188437,0.0,7.073099999999998,6.67142857142857e-09,13.674171428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,7,0,1,0,1,4,1,6,7,5,5
6262,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.1447714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,4,1,6,6,0,1,0,1,4,1,6,14,5,4
6263,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,64,19,109,234,0.0,-DSCATTER,0.0,0.0,0.0,113452188.006483,0.0,7.073099999999998,8.814285714285714e-09,13.870742857142858,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,4,1,6,6,0,1,0,1,4,1,6,14,5,4
6264,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.0968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2
6265,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,7,0.0,-DSCATTER,0.0,0.0,0.0,219435736.677116,0.0,7.073099999999998,4.5571428571428575e-09,10.821142857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2
6266,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.1182,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,0,7,0,1,0,1,0,0,0,7,3,3
6267,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,112,0.0,-DSCATTER,0.0,0.0,0.0,208955223.880597,0.0,7.073099999999998,4.785714285714286e-09,10.706628571428569,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,0,7,0,1,0,1,0,0,0,7,3,3
6268,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.149142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,0,6,0,1,0,1,0,0,0,14,3,3
6269,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,219435736.677116,0.0,7.073099999999998,4.5571428571428575e-09,10.643114285714288,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,0,6,0,1,0,1,0,0,0,14,3,3
6270,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,292887029.2887029,1.0,5.073100000000001,3.414285714285714e-09,7.121514285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,6,0,0,1,0,1,0,0,6,0,3,3
6271,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,211480362.5377644,0.0,7.073128571428571,4.728571428571428e-09,10.627228571428573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,6,0,0,1,0,1,0,0,6,0,3,3
6272,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,303030303.030303,1.0,5.073100000000001,3.3e-09,6.935857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,6,7,0,1,0,1,0,0,6,7,4,4
6273,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,212765957.4468085,0.0,7.073099999999998,4.700000000000001e-09,11.36065714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,6,7,0,1,0,1,0,0,6,7,4,4
6274,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,305676855.8951965,1.0,5.073100000000001,3.2714285714285717e-09,7.4789142857142865,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,6,6,0,1,0,1,0,0,6,14,4,3
6275,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,96,234,0.0,-DSCATTER,0.0,0.0,0.0,219435736.677116,0.0,7.073099999999998,4.5571428571428575e-09,10.857942857142858,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,1,0,1,0,0,6,6,0,1,0,1,0,0,6,14,4,3
6276,gcc-11, -march=native -mtune=native -O3 ,1,16,2,19,15,5,109,7,0.0,-DGATHER,0.0,0.0,0.0,282258064.516129,1.0,5.073100000000001,3.542857142857143e-09,7.127657142857141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,1,0,1,0,0,6,0,0,1,0,1,0,0,6,0,3,3
