N_SET,N_CL,tsc,tsc_cat
4.0,5.0,10.01698,tsc-09.623-12.964
3.0,5.0,10.675294285714283,tsc-09.623-12.964
4.0,5.0,10.00878,tsc-09.623-12.964
5.0,6.0,10.056008571428572,tsc-09.623-12.964
4.0,6.0,10.794608571428569,tsc-09.623-12.964
3.0,5.0,11.18918,tsc-09.623-12.964
4.0,6.0,10.669437142857143,tsc-09.623-12.964
3.0,6.0,10.920608571428572,tsc-09.623-12.964
4.0,5.0,9.98835142857143,tsc-09.623-12.964
5.0,6.0,10.690237142857145,tsc-09.623-12.964
4.0,6.0,10.99035142857143,tsc-09.623-12.964
5.0,6.0,10.222694285714285,tsc-09.623-12.964
6.0,7.0,10.012065714285717,tsc-09.623-12.964
5.0,7.0,10.60818,tsc-09.623-12.964
4.0,6.0,10.329237142857142,tsc-09.623-12.964
5.0,7.0,10.398637142857142,tsc-09.623-12.964
4.0,7.0,10.689122857142856,tsc-09.623-12.964
3.0,5.0,10.341351428571429,tsc-09.623-12.964
4.0,6.0,10.32652285714286,tsc-09.623-12.964
3.0,6.0,11.018237142857142,tsc-09.623-12.964
4.0,6.0,10.331808571428573,tsc-09.623-12.964
5.0,7.0,10.94098,tsc-09.623-12.964
4.0,7.0,10.624065714285717,tsc-09.623-12.964
3.0,6.0,10.656065714285717,tsc-09.623-12.964
4.0,7.0,10.60700857142857,tsc-09.623-12.964
3.0,7.0,11.212322857142857,tsc-09.623-12.964
4.0,5.0,10.027837142857145,tsc-09.623-12.964
5.0,6.0,10.022808571428572,tsc-09.623-12.964
4.0,6.0,10.604037142857145,tsc-09.623-12.964
5.0,6.0,10.265322857142856,tsc-09.623-12.964
6.0,7.0,9.983922857142856,tsc-09.623-12.964
5.0,7.0,10.306665714285714,tsc-09.623-12.964
4.0,6.0,10.373722857142855,tsc-09.623-12.964
5.0,7.0,10.30698,tsc-09.623-12.964
4.0,7.0,11.437894285714284,tsc-09.623-12.964
5.0,6.0,10.018722857142858,tsc-09.623-12.964
6.0,7.0,10.022865714285714,tsc-09.623-12.964
5.0,7.0,10.302351428571429,tsc-09.623-12.964
6.0,7.0,10.03675142857143,tsc-09.623-12.964
7.0,8.0,9.992465714285714,tsc-09.623-12.964
6.0,8.0,10.293665714285712,tsc-09.623-12.964
5.0,7.0,10.617122857142858,tsc-09.623-12.964
6.0,8.0,10.278065714285711,tsc-09.623-12.964
5.0,8.0,10.655722857142855,tsc-09.623-12.964
4.0,6.0,10.346637142857142,tsc-09.623-12.964
5.0,7.0,10.329922857142858,tsc-09.623-12.964
4.0,7.0,10.67338,tsc-09.623-12.964
5.0,7.0,10.380522857142855,tsc-09.623-12.964
6.0,8.0,10.540951428571429,tsc-09.623-12.964
5.0,8.0,10.902437142857142,tsc-09.623-12.964
4.0,7.0,10.697437142857142,tsc-09.623-12.964
5.0,8.0,11.11600857142857,tsc-09.623-12.964
4.0,8.0,10.938494285714286,tsc-09.623-12.964
3.0,5.0,10.611722857142857,tsc-09.623-12.964
4.0,6.0,10.355922857142856,tsc-09.623-12.964
3.0,6.0,10.733694285714284,tsc-09.623-12.964
4.0,6.0,10.330722857142856,tsc-09.623-12.964
5.0,7.0,10.33255142857143,tsc-09.623-12.964
4.0,7.0,10.628465714285712,tsc-09.623-12.964
3.0,6.0,10.803837142857144,tsc-09.623-12.964
4.0,7.0,10.680122857142855,tsc-09.623-12.964
3.0,7.0,10.946522857142856,tsc-09.623-12.964
4.0,6.0,10.664065714285714,tsc-09.623-12.964
5.0,7.0,10.334437142857142,tsc-09.623-12.964
4.0,7.0,10.647922857142856,tsc-09.623-12.964
5.0,7.0,10.28635142857143,tsc-09.623-12.964
6.0,8.0,10.882094285714286,tsc-09.623-12.964
5.0,8.0,10.995322857142856,tsc-09.623-12.964
4.0,7.0,10.93240857142857,tsc-09.623-12.964
5.0,8.0,10.644151428571428,tsc-09.623-12.964
4.0,8.0,11.00935142857143,tsc-09.623-12.964
3.0,6.0,10.638322857142857,tsc-09.623-12.964
4.0,7.0,10.64280857142857,tsc-09.623-12.964
3.0,7.0,10.96572285714286,tsc-09.623-12.964
4.0,7.0,10.698665714285712,tsc-09.623-12.964
5.0,8.0,10.607465714285714,tsc-09.623-12.964
4.0,8.0,11.437065714285712,tsc-09.623-12.964
3.0,7.0,10.94758,tsc-09.623-12.964
4.0,8.0,10.954665714285712,tsc-09.623-12.964
3.0,8.0,11.371922857142858,tsc-09.623-12.964
4.0,5.0,15.173437142857143,tsc-14.976-16.783
5.0,6.0,13.031808571428574,tsc-12.983-14.893
4.0,6.0,15.471437142857145,tsc-14.976-16.783
5.0,6.0,15.481494285714287,tsc-14.976-16.783
6.0,7.0,13.120037142857145,tsc-12.983-14.893
5.0,7.0,15.508894285714284,tsc-14.976-16.783
4.0,6.0,13.392151428571427,tsc-12.983-14.893
5.0,7.0,15.484951428571428,tsc-14.976-16.783
4.0,7.0,14.038208571428573,tsc-12.983-14.893
5.0,6.0,13.07963714285714,tsc-12.983-14.893
6.0,7.0,13.374294285714289,tsc-12.983-14.893
5.0,7.0,17.703380000000003,tsc-16.786-20.106
6.0,7.0,15.44923714285714,tsc-14.976-16.783
7.0,8.0,13.070665714285711,tsc-12.983-14.893
6.0,8.0,13.32638,tsc-12.983-14.893
5.0,7.0,15.42378,tsc-14.976-16.783
6.0,8.0,15.49135142857143,tsc-14.976-16.783
5.0,8.0,14.236837142857143,tsc-12.983-14.893
4.0,6.0,15.432322857142857,tsc-14.976-16.783
5.0,7.0,14.068065714285716,tsc-12.983-14.893
4.0,7.0,13.99600857142857,tsc-12.983-14.893
5.0,7.0,13.99018,tsc-12.983-14.893
6.0,8.0,13.937465714285713,tsc-12.983-14.893
5.0,8.0,13.71558,tsc-12.983-14.893
4.0,7.0,16.040322857142858,tsc-14.976-16.783
5.0,8.0,15.753408571428572,tsc-14.976-16.783
4.0,8.0,14.263551428571429,tsc-12.983-14.893
5.0,6.0,13.022265714285714,tsc-12.983-14.893
6.0,7.0,13.111665714285715,tsc-12.983-14.893
5.0,7.0,18.23495142857143,tsc-16.786-20.106
6.0,7.0,13.086265714285714,tsc-12.983-14.893
7.0,8.0,15.138122857142854,tsc-14.976-16.783
6.0,8.0,13.730094285714284,tsc-12.983-14.893
5.0,7.0,13.675294285714289,tsc-12.983-14.893
6.0,8.0,15.80875142857143,tsc-14.976-16.783
5.0,8.0,15.861637142857145,tsc-14.976-16.783
6.0,7.0,13.031437142857142,tsc-12.983-14.893
7.0,8.0,15.519551428571429,tsc-14.976-16.783
6.0,8.0,13.398094285714285,tsc-12.983-14.893
7.0,8.0,13.09078,tsc-12.983-14.893
8.0,8.0,15.114294285714287,tsc-14.976-16.783
7.0,8.0,15.684808571428572,tsc-14.976-16.783
6.0,8.0,13.617408571428571,tsc-12.983-14.893
7.0,8.0,15.836494285714288,tsc-14.976-16.783
6.0,8.0,16.190837142857145,tsc-14.976-16.783
5.0,7.0,13.796208571428574,tsc-12.983-14.893
6.0,8.0,13.704808571428574,tsc-12.983-14.893
5.0,8.0,17.171894285714284,tsc-16.786-20.106
6.0,8.0,16.21895142857143,tsc-14.976-16.783
7.0,8.0,16.079494285714283,tsc-14.976-16.783
6.0,8.0,13.701694285714284,tsc-12.983-14.893
5.0,8.0,13.675894285714287,tsc-12.983-14.893
6.0,8.0,13.705065714285714,tsc-12.983-14.893
5.0,8.0,13.799237142857146,tsc-12.983-14.893
4.0,6.0,13.374065714285717,tsc-12.983-14.893
5.0,7.0,13.353008571428573,tsc-12.983-14.893
4.0,7.0,14.21035142857143,tsc-12.983-14.893
5.0,7.0,13.38920857142857,tsc-12.983-14.893
6.0,8.0,18.05060857142857,tsc-16.786-20.106
5.0,8.0,13.66698,tsc-12.983-14.893
4.0,7.0,14.038465714285715,tsc-12.983-14.893
5.0,8.0,15.961551428571429,tsc-14.976-16.783
4.0,8.0,13.99978,tsc-12.983-14.893
5.0,7.0,13.381265714285714,tsc-12.983-14.893
6.0,8.0,13.336265714285714,tsc-12.983-14.893
5.0,8.0,15.765665714285714,tsc-14.976-16.783
6.0,8.0,13.393094285714286,tsc-12.983-14.893
7.0,8.0,13.404294285714286,tsc-12.983-14.893
6.0,8.0,13.71558,tsc-12.983-14.893
5.0,8.0,13.70618,tsc-12.983-14.893
6.0,8.0,13.979237142857142,tsc-12.983-14.893
5.0,8.0,16.28880857142857,tsc-14.976-16.783
4.0,7.0,13.671437142857144,tsc-12.983-14.893
5.0,8.0,13.695551428571424,tsc-12.983-14.893
4.0,8.0,14.03300857142857,tsc-12.983-14.893
5.0,8.0,13.704122857142858,tsc-12.983-14.893
6.0,8.0,15.729151428571427,tsc-14.976-16.783
5.0,8.0,14.036408571428572,tsc-12.983-14.893
4.0,8.0,14.038894285714289,tsc-12.983-14.893
5.0,8.0,16.43158,tsc-14.976-16.783
4.0,8.0,16.509980000000002,tsc-14.976-16.783
3.0,5.0,10.31943714285714,tsc-09.623-12.964
4.0,6.0,10.361237142857144,tsc-09.623-12.964
3.0,6.0,10.62535142857143,tsc-09.623-12.964
4.0,6.0,10.33678,tsc-09.623-12.964
5.0,7.0,10.61180857142857,tsc-09.623-12.964
4.0,7.0,10.622894285714285,tsc-09.623-12.964
3.0,6.0,11.002037142857144,tsc-09.623-12.964
4.0,7.0,10.604322857142856,tsc-09.623-12.964
3.0,7.0,11.285494285714288,tsc-09.623-12.964
4.0,6.0,10.584865714285714,tsc-09.623-12.964
5.0,7.0,10.340437142857144,tsc-09.623-12.964
4.0,7.0,10.634894285714289,tsc-09.623-12.964
5.0,7.0,10.324694285714289,tsc-09.623-12.964
6.0,8.0,10.32738,tsc-09.623-12.964
5.0,8.0,10.616808571428573,tsc-09.623-12.964
4.0,7.0,10.651494285714287,tsc-09.623-12.964
5.0,8.0,10.687865714285712,tsc-09.623-12.964
4.0,8.0,11.00538,tsc-09.623-12.964
3.0,6.0,10.96258,tsc-09.623-12.964
4.0,7.0,10.947437142857142,tsc-09.623-12.964
3.0,7.0,10.94698,tsc-09.623-12.964
4.0,7.0,10.613865714285714,tsc-09.623-12.964
5.0,8.0,10.692808571428571,tsc-09.623-12.964
4.0,8.0,10.95618,tsc-09.623-12.964
3.0,7.0,11.016237142857143,tsc-09.623-12.964
4.0,8.0,10.955637142857144,tsc-09.623-12.964
3.0,8.0,11.57758,tsc-09.623-12.964
4.0,6.0,10.330094285714283,tsc-09.623-12.964
5.0,7.0,10.607351428571429,tsc-09.623-12.964
4.0,7.0,10.857894285714286,tsc-09.623-12.964
5.0,7.0,10.381522857142857,tsc-09.623-12.964
6.0,8.0,10.306694285714286,tsc-09.623-12.964
5.0,8.0,10.926608571428572,tsc-09.623-12.964
4.0,7.0,10.66575142857143,tsc-09.623-12.964
5.0,8.0,10.668494285714289,tsc-09.623-12.964
4.0,8.0,10.982380000000001,tsc-09.623-12.964
5.0,7.0,10.315151428571427,tsc-09.623-12.964
6.0,8.0,10.671494285714283,tsc-09.623-12.964
5.0,8.0,10.95835142857143,tsc-09.623-12.964
6.0,8.0,10.610551428571428,tsc-09.623-12.964
7.0,8.0,10.771665714285716,tsc-09.623-12.964
6.0,8.0,10.674922857142857,tsc-09.623-12.964
5.0,8.0,10.682694285714287,tsc-09.623-12.964
6.0,8.0,10.654094285714288,tsc-09.623-12.964
5.0,8.0,10.964408571428573,tsc-09.623-12.964
4.0,7.0,10.646151428571429,tsc-09.623-12.964
5.0,8.0,10.920665714285716,tsc-09.623-12.964
4.0,8.0,10.96338,tsc-09.623-12.964
5.0,8.0,10.614408571428571,tsc-09.623-12.964
6.0,8.0,10.726065714285712,tsc-09.623-12.964
5.0,8.0,10.97700857142857,tsc-09.623-12.964
4.0,8.0,10.963722857142857,tsc-09.623-12.964
5.0,8.0,10.944808571428572,tsc-09.623-12.964
4.0,8.0,11.54500857142857,tsc-09.623-12.964
3.0,6.0,10.943865714285712,tsc-09.623-12.964
4.0,7.0,10.702637142857142,tsc-09.623-12.964
3.0,7.0,11.011665714285714,tsc-09.623-12.964
4.0,7.0,10.699322857142858,tsc-09.623-12.964
5.0,8.0,10.661522857142858,tsc-09.623-12.964
4.0,8.0,11.423208571428571,tsc-09.623-12.964
3.0,7.0,11.275408571428573,tsc-09.623-12.964
4.0,8.0,11.017037142857143,tsc-09.623-12.964
3.0,8.0,11.339122857142856,tsc-09.623-12.964
4.0,7.0,10.664037142857142,tsc-09.623-12.964
5.0,8.0,10.897522857142857,tsc-09.623-12.964
4.0,8.0,11.281551428571428,tsc-09.623-12.964
5.0,8.0,10.643265714285715,tsc-09.623-12.964
6.0,8.0,10.679551428571427,tsc-09.623-12.964
5.0,8.0,11.282122857142856,tsc-09.623-12.964
4.0,8.0,10.995551428571428,tsc-09.623-12.964
5.0,8.0,10.952237142857143,tsc-09.623-12.964
4.0,8.0,11.252751428571427,tsc-09.623-12.964
3.0,7.0,11.264751428571428,tsc-09.623-12.964
4.0,8.0,11.369494285714284,tsc-09.623-12.964
3.0,8.0,11.243665714285717,tsc-09.623-12.964
4.0,8.0,10.993208571428571,tsc-09.623-12.964
5.0,8.0,11.35392285714286,tsc-09.623-12.964
4.0,8.0,11.534751428571427,tsc-09.623-12.964
3.0,8.0,11.270122857142857,tsc-09.623-12.964
4.0,8.0,11.275522857142857,tsc-09.623-12.964
3.0,8.0,11.571265714285715,tsc-09.623-12.964
2.0,3.0,9.724522857142857,tsc-09.623-12.964
3.0,4.0,10.425751428571427,tsc-09.623-12.964
2.0,4.0,10.052922857142857,tsc-09.623-12.964
3.0,4.0,9.691351428571428,tsc-09.623-12.964
4.0,5.0,10.11098,tsc-09.623-12.964
3.0,5.0,10.025065714285713,tsc-09.623-12.964
2.0,4.0,10.005065714285717,tsc-09.623-12.964
3.0,5.0,10.034294285714283,tsc-09.623-12.964
2.0,5.0,10.328094285714286,tsc-09.623-12.964
3.0,4.0,9.988522857142858,tsc-09.623-12.964
4.0,5.0,9.975322857142856,tsc-09.623-12.964
3.0,5.0,9.99178,tsc-09.623-12.964
4.0,5.0,9.729094285714286,tsc-09.623-12.964
5.0,6.0,9.704551428571426,tsc-09.623-12.964
4.0,6.0,10.287865714285717,tsc-09.623-12.964
3.0,5.0,10.005408571428571,tsc-09.623-12.964
4.0,6.0,10.015065714285711,tsc-09.623-12.964
3.0,6.0,10.30175142857143,tsc-09.623-12.964
2.0,4.0,10.084894285714286,tsc-09.623-12.964
3.0,5.0,10.025322857142855,tsc-09.623-12.964
2.0,5.0,10.307465714285714,tsc-09.623-12.964
3.0,5.0,10.04978,tsc-09.623-12.964
4.0,6.0,9.998865714285714,tsc-09.623-12.964
3.0,6.0,10.332094285714286,tsc-09.623-12.964
2.0,5.0,10.308008571428571,tsc-09.623-12.964
3.0,6.0,10.357608571428573,tsc-09.623-12.964
2.0,6.0,10.648437142857142,tsc-09.623-12.964
3.0,4.0,9.737265714285712,tsc-09.623-12.964
4.0,5.0,9.693894285714288,tsc-09.623-12.964
3.0,5.0,10.041922857142856,tsc-09.623-12.964
4.0,5.0,9.679151428571428,tsc-09.623-12.964
5.0,6.0,9.660694285714284,tsc-09.623-12.964
4.0,6.0,10.303951428571429,tsc-09.623-12.964
3.0,5.0,9.986808571428572,tsc-09.623-12.964
4.0,6.0,10.045494285714284,tsc-09.623-12.964
3.0,6.0,10.306922857142856,tsc-09.623-12.964
4.0,5.0,9.706837142857145,tsc-09.623-12.964
5.0,6.0,9.688008571428572,tsc-09.623-12.964
4.0,6.0,10.15198,tsc-09.623-12.964
5.0,6.0,9.67158,tsc-09.623-12.964
6.0,7.0,9.717494285714285,tsc-09.623-12.964
5.0,7.0,10.04698,tsc-09.623-12.964
4.0,6.0,10.763665714285713,tsc-09.623-12.964
5.0,7.0,10.040751428571427,tsc-09.623-12.964
4.0,7.0,10.576579999999998,tsc-09.623-12.964
3.0,5.0,10.06475142857143,tsc-09.623-12.964
4.0,6.0,10.049894285714286,tsc-09.623-12.964
3.0,6.0,10.741608571428571,tsc-09.623-12.964
4.0,6.0,10.027265714285711,tsc-09.623-12.964
5.0,7.0,10.09578,tsc-09.623-12.964
4.0,7.0,10.33900857142857,tsc-09.623-12.964
3.0,6.0,10.328694285714286,tsc-09.623-12.964
4.0,7.0,10.539637142857144,tsc-09.623-12.964
3.0,7.0,10.70043714285714,tsc-09.623-12.964
2.0,4.0,10.01298,tsc-09.623-12.964
3.0,5.0,10.251694285714285,tsc-09.623-12.964
2.0,5.0,10.32280857142857,tsc-09.623-12.964
3.0,5.0,10.010065714285714,tsc-09.623-12.964
4.0,6.0,10.244465714285711,tsc-09.623-12.964
3.0,6.0,10.32115142857143,tsc-09.623-12.964
2.0,5.0,10.645294285714286,tsc-09.623-12.964
3.0,6.0,10.39955142857143,tsc-09.623-12.964
2.0,6.0,11.052294285714284,tsc-09.623-12.964
3.0,5.0,10.34618,tsc-09.623-12.964
4.0,6.0,10.025894285714283,tsc-09.623-12.964
3.0,6.0,10.342608571428572,tsc-09.623-12.964
4.0,6.0,10.195294285714287,tsc-09.623-12.964
5.0,7.0,9.991922857142857,tsc-09.623-12.964
4.0,7.0,10.903265714285713,tsc-09.623-12.964
3.0,6.0,10.468265714285716,tsc-09.623-12.964
4.0,7.0,10.309808571428574,tsc-09.623-12.964
3.0,7.0,10.643922857142856,tsc-09.623-12.964
2.0,5.0,10.67038,tsc-09.623-12.964
3.0,6.0,10.661122857142857,tsc-09.623-12.964
2.0,6.0,10.903808571428572,tsc-09.623-12.964
3.0,6.0,10.711265714285714,tsc-09.623-12.964
4.0,7.0,10.363465714285717,tsc-09.623-12.964
3.0,7.0,10.948951428571428,tsc-09.623-12.964
2.0,6.0,11.023351428571429,tsc-09.623-12.964
3.0,7.0,10.700894285714284,tsc-09.623-12.964
2.0,7.0,10.969465714285716,tsc-09.623-12.964
3.0,4.0,13.14815142857143,tsc-12.983-14.893
4.0,5.0,12.824179999999998,tsc-12.983-14.893
3.0,5.0,13.656922857142858,tsc-12.983-14.893
4.0,5.0,15.852322857142855,tsc-14.976-16.783
5.0,6.0,14.976037142857146,tsc-14.976-16.783
4.0,6.0,13.554665714285717,tsc-12.983-14.893
3.0,5.0,17.22132285714285,tsc-16.786-20.106
4.0,6.0,13.437751428571428,tsc-12.983-14.893
3.0,6.0,15.46858,tsc-14.976-16.783
4.0,5.0,12.80220857142857,tsc-12.983-14.893
5.0,6.0,12.756494285714286,tsc-12.983-14.893
4.0,6.0,13.043894285714286,tsc-12.983-14.893
5.0,6.0,12.788694285714286,tsc-12.983-14.893
6.0,7.0,14.809265714285717,tsc-14.976-16.783
5.0,7.0,17.588151428571425,tsc-16.786-20.106
4.0,6.0,15.345951428571428,tsc-14.976-16.783
5.0,7.0,17.23518,tsc-16.786-20.106
4.0,7.0,13.329722857142857,tsc-12.983-14.893
3.0,5.0,15.175751428571427,tsc-14.976-16.783
4.0,6.0,15.130494285714288,tsc-14.976-16.783
3.0,6.0,15.513465714285715,tsc-14.976-16.783
4.0,6.0,18.05720857142857,tsc-16.786-20.106
5.0,7.0,15.162979999999997,tsc-14.976-16.783
4.0,7.0,13.39018,tsc-12.983-14.893
3.0,6.0,13.757522857142858,tsc-12.983-14.893
4.0,7.0,13.36843714285714,tsc-12.983-14.893
3.0,7.0,13.76875142857143,tsc-12.983-14.893
4.0,5.0,12.79215142857143,tsc-12.983-14.893
5.0,6.0,15.485608571428571,tsc-14.976-16.783
4.0,6.0,13.658294285714287,tsc-12.983-14.893
5.0,6.0,12.777037142857145,tsc-12.983-14.893
6.0,7.0,12.718437142857145,tsc-12.983-14.893
5.0,7.0,15.161322857142856,tsc-14.976-16.783
4.0,6.0,13.105837142857142,tsc-12.983-14.893
5.0,7.0,16.012465714285714,tsc-14.976-16.783
4.0,7.0,13.696179999999998,tsc-12.983-14.893
5.0,6.0,14.808437142857144,tsc-14.976-16.783
6.0,7.0,14.84935142857143,tsc-14.976-16.783
5.0,7.0,15.758579999999998,tsc-14.976-16.783
6.0,7.0,13.10318,tsc-12.983-14.893
7.0,8.0,13.135865714285716,tsc-12.983-14.893
6.0,8.0,13.378408571428574,tsc-12.983-14.893
5.0,7.0,13.42878,tsc-12.983-14.893
6.0,8.0,13.400294285714288,tsc-12.983-14.893
5.0,8.0,13.409580000000002,tsc-12.983-14.893
4.0,6.0,13.08820857142857,tsc-12.983-14.893
5.0,7.0,13.014151428571427,tsc-12.983-14.893
4.0,7.0,13.36995142857143,tsc-12.983-14.893
5.0,7.0,13.081094285714286,tsc-12.983-14.893
6.0,8.0,13.050922857142856,tsc-12.983-14.893
5.0,8.0,15.951294285714287,tsc-14.976-16.783
4.0,7.0,15.431894285714286,tsc-14.976-16.783
5.0,8.0,13.623094285714288,tsc-12.983-14.893
4.0,8.0,13.69458,tsc-12.983-14.893
3.0,5.0,15.391894285714283,tsc-14.976-16.783
4.0,6.0,13.109665714285716,tsc-12.983-14.893
3.0,6.0,18.07538,tsc-16.786-20.106
4.0,6.0,19.996865714285715,tsc-20.167-21.774
5.0,7.0,13.368694285714286,tsc-12.983-14.893
4.0,7.0,15.481922857142855,tsc-14.976-16.783
3.0,6.0,15.45995142857143,tsc-14.976-16.783
4.0,7.0,15.73998,tsc-14.976-16.783
3.0,7.0,13.751951428571427,tsc-12.983-14.893
4.0,6.0,16.16323714285714,tsc-14.976-16.783
5.0,7.0,13.667437142857144,tsc-12.983-14.893
4.0,7.0,15.516294285714288,tsc-14.976-16.783
5.0,7.0,13.081522857142856,tsc-12.983-14.893
6.0,8.0,13.085665714285714,tsc-12.983-14.893
5.0,8.0,16.203408571428575,tsc-14.976-16.783
4.0,7.0,14.08295142857143,tsc-12.983-14.893
5.0,8.0,13.756808571428571,tsc-12.983-14.893
4.0,8.0,13.807465714285714,tsc-12.983-14.893
3.0,6.0,15.469294285714287,tsc-14.976-16.783
4.0,7.0,13.744122857142855,tsc-12.983-14.893
3.0,7.0,13.676437142857145,tsc-12.983-14.893
4.0,7.0,13.983294285714283,tsc-12.983-14.893
5.0,8.0,14.113151428571433,tsc-12.983-14.893
4.0,8.0,14.43743714285714,tsc-12.983-14.893
3.0,7.0,13.889380000000001,tsc-12.983-14.893
4.0,8.0,17.838522857142856,tsc-16.786-20.106
3.0,8.0,14.454065714285717,tsc-12.983-14.893
2.0,4.0,10.02378,tsc-09.623-12.964
3.0,5.0,10.032694285714284,tsc-09.623-12.964
2.0,5.0,10.351437142857142,tsc-09.623-12.964
3.0,5.0,10.384065714285713,tsc-09.623-12.964
4.0,6.0,10.03375142857143,tsc-09.623-12.964
3.0,6.0,10.35055142857143,tsc-09.623-12.964
2.0,5.0,10.328751428571428,tsc-09.623-12.964
3.0,6.0,10.659094285714287,tsc-09.623-12.964
2.0,6.0,11.344408571428572,tsc-09.623-12.964
3.0,5.0,10.083837142857144,tsc-09.623-12.964
4.0,6.0,10.00220857142857,tsc-09.623-12.964
3.0,6.0,10.341894285714288,tsc-09.623-12.964
4.0,6.0,10.043751428571428,tsc-09.623-12.964
5.0,7.0,10.094865714285714,tsc-09.623-12.964
4.0,7.0,10.361294285714283,tsc-09.623-12.964
3.0,6.0,10.360551428571428,tsc-09.623-12.964
4.0,7.0,10.34078,tsc-09.623-12.964
3.0,7.0,10.664208571428572,tsc-09.623-12.964
2.0,5.0,10.318922857142857,tsc-09.623-12.964
3.0,6.0,10.332122857142854,tsc-09.623-12.964
2.0,6.0,10.974865714285714,tsc-09.623-12.964
3.0,6.0,10.61518,tsc-09.623-12.964
4.0,7.0,10.345180000000001,tsc-09.623-12.964
3.0,7.0,10.680294285714284,tsc-09.623-12.964
2.0,6.0,10.598465714285714,tsc-09.623-12.964
3.0,7.0,10.679379999999998,tsc-09.623-12.964
2.0,7.0,10.978351428571427,tsc-09.623-12.964
3.0,5.0,10.029865714285714,tsc-09.623-12.964
4.0,6.0,10.293865714285712,tsc-09.623-12.964
3.0,6.0,10.588122857142858,tsc-09.623-12.964
4.0,6.0,10.053122857142856,tsc-09.623-12.964
5.0,7.0,10.330808571428571,tsc-09.623-12.964
4.0,7.0,10.35498,tsc-09.623-12.964
3.0,6.0,10.473722857142858,tsc-09.623-12.964
4.0,7.0,10.359008571428571,tsc-09.623-12.964
3.0,7.0,10.689008571428571,tsc-09.623-12.964
4.0,6.0,10.065122857142857,tsc-09.623-12.964
5.0,7.0,10.02623714285714,tsc-09.623-12.964
4.0,7.0,10.715408571428572,tsc-09.623-12.964
5.0,7.0,10.010294285714286,tsc-09.623-12.964
6.0,8.0,10.04103714285714,tsc-09.623-12.964
5.0,8.0,10.355065714285717,tsc-09.623-12.964
4.0,7.0,10.359094285714288,tsc-09.623-12.964
5.0,8.0,10.580465714285712,tsc-09.623-12.964
4.0,8.0,10.626265714285717,tsc-09.623-12.964
3.0,6.0,10.72938,tsc-09.623-12.964
4.0,7.0,10.32938,tsc-09.623-12.964
3.0,7.0,11.352065714285716,tsc-09.623-12.964
4.0,7.0,10.372008571428571,tsc-09.623-12.964
5.0,8.0,10.349894285714283,tsc-09.623-12.964
4.0,8.0,10.920808571428571,tsc-09.623-12.964
3.0,7.0,10.774865714285712,tsc-09.623-12.964
4.0,8.0,10.636722857142857,tsc-09.623-12.964
3.0,8.0,10.986437142857143,tsc-09.623-12.964
2.0,5.0,10.32995142857143,tsc-09.623-12.964
3.0,6.0,10.343894285714285,tsc-09.623-12.964
2.0,6.0,10.637465714285714,tsc-09.623-12.964
3.0,6.0,10.360465714285716,tsc-09.623-12.964
4.0,7.0,10.452808571428571,tsc-09.623-12.964
3.0,7.0,10.62675142857143,tsc-09.623-12.964
2.0,6.0,10.715494285714286,tsc-09.623-12.964
3.0,7.0,10.96678,tsc-09.623-12.964
2.0,7.0,11.30198,tsc-09.623-12.964
3.0,6.0,10.329637142857145,tsc-09.623-12.964
4.0,7.0,10.34598,tsc-09.623-12.964
3.0,7.0,10.73058,tsc-09.623-12.964
4.0,7.0,10.666465714285716,tsc-09.623-12.964
5.0,8.0,10.28998,tsc-09.623-12.964
4.0,8.0,10.714408571428573,tsc-09.623-12.964
3.0,7.0,10.714322857142855,tsc-09.623-12.964
4.0,8.0,10.66555142857143,tsc-09.623-12.964
3.0,8.0,10.964151428571428,tsc-09.623-12.964
2.0,6.0,10.660951428571426,tsc-09.623-12.964
3.0,7.0,10.652322857142858,tsc-09.623-12.964
2.0,7.0,11.36180857142857,tsc-09.623-12.964
3.0,7.0,10.69520857142857,tsc-09.623-12.964
4.0,8.0,10.610951428571427,tsc-09.623-12.964
3.0,8.0,10.974522857142857,tsc-09.623-12.964
2.0,7.0,11.288008571428572,tsc-09.623-12.964
3.0,8.0,11.00892285714286,tsc-09.623-12.964
2.0,8.0,11.526179999999998,tsc-09.623-12.964
3.0,4.0,9.692322857142855,tsc-09.623-12.964
4.0,5.0,9.704922857142858,tsc-09.623-12.964
3.0,5.0,10.00918,tsc-09.623-12.964
4.0,5.0,9.70160857142857,tsc-09.623-12.964
5.0,6.0,9.98803714285714,tsc-09.623-12.964
4.0,6.0,10.116522857142856,tsc-09.623-12.964
3.0,5.0,10.00738,tsc-09.623-12.964
4.0,6.0,9.969237142857144,tsc-09.623-12.964
3.0,6.0,10.629008571428567,tsc-09.623-12.964
4.0,5.0,9.730694285714284,tsc-09.623-12.964
5.0,6.0,9.980665714285717,tsc-09.623-12.964
4.0,6.0,10.379008571428571,tsc-09.623-12.964
5.0,6.0,9.721151428571428,tsc-09.623-12.964
6.0,7.0,9.725465714285717,tsc-09.623-12.964
5.0,7.0,9.975494285714284,tsc-09.623-12.964
4.0,6.0,9.99346571428571,tsc-09.623-12.964
5.0,7.0,10.041008571428568,tsc-09.623-12.964
4.0,7.0,10.363065714285714,tsc-09.623-12.964
3.0,5.0,10.03115142857143,tsc-09.623-12.964
4.0,6.0,10.007608571428571,tsc-09.623-12.964
