compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,96,7168,128,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,0.0,6.0,448.0,8.0,0.0,0.0,0.0,205278592.37536657,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,4.8714285714285716e-09,11.020885714285713,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,96,7168,8192,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,0.0,6.0,448.0,512.0,0.0,0.0,0.0,275590551.1811024,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.6285714285714284e-09,7.670028571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,96,7168,8192,7.0733000000000015,-DSCATTER,1.0,128.0,0.0,0.0,0.0,6.0,448.0,512.0,0.0,0.0,0.0,198300283.28611898,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.042857142857142e-09,11.30757142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,7,5.0732,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,273437500.00000006,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6571428571428565e-09,7.431057142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,7,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,194444444.44444445,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1428571428571425e-09,11.090714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,128,5.0732,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.499999999999999e-09,7.406828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,128,7.073214285714286,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,8.0,0.0,0.0,0.0,212121212.12121215,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.714285714285714e-09,11.031142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,8192,5.073314285714285,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996e-09,7.700514285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,6,8192,7.0733000000000015,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,0.0,512.0,0.0,0.0,0.0,194444444.44444445,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1428571428571425e-09,11.313285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,7,5.073214285714286,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.499999999999999e-09,7.444457142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,7,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,0.0,0.0,0.0,0.0,197183098.59154928,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.071428571428572e-09,11.0556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,128,5.073214285714286,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,8.0,0.0,0.0,0.0,274509803.9215687,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.6428571428571423e-09,7.3953428571428566,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,128,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,8.0,0.0,0.0,0.0,211480362.53776437,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.728571428571428e-09,11.004685714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,8192,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,512.0,0.0,0.0,0.0,264150943.39622644,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.7857142857142855e-09,7.631885714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,112,8192,7.073314285714285,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,7.0,512.0,0.0,0.0,0.0,198863636.36363637,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0285714285714286e-09,11.337914285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,7,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,0.0,0.0,0.0,0.0,265151515.1515152,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771428571428571e-09,7.638257142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,7,7.0733000000000015,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,0.0,0.0,0.0,0.0,193370165.74585634,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.171428571428572e-09,11.313828571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,128,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,8.0,0.0,0.0,0.0,277777777.7777778,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.5999999999999996e-09,7.678314285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,128,7.073328571428571,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,8.0,0.0,0.0,0.0,204678362.5730994,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.885714285714286e-09,11.363428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,8192,5.073414285714286,-DGATHER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,512.0,0.0,0.0,0.0,269230769.2307693,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714285714285714e-09,7.8873999999999995,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,4,6144,7168,8192,7.0734,-DSCATTER,1.0,128.0,0.0,0.0,0.0,384.0,448.0,512.0,0.0,0.0,0.0,186666666.66666663,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357142857142858e-09,11.654257142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,7,5.0731142857142855,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,294117647.0588235,1.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.4000000000000003e-09,7.207171428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,7,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217391304.34782606,0.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.600000000000001e-09,10.743085714285712,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,128,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,294117647.0588235,1.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.4000000000000003e-09,7.231685714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,128,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,211480362.5377643,0.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.728571428571429e-09,10.699714285714288,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,8192,5.073228571428571,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,512.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.499999999999999e-09,7.430514285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,6,8192,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,0.0,512.0,0.0,0.0,0.0,203488372.09302327,0.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.914285714285714e-09,11.047742857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,7,5.0731142857142855,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,294117647.0588235,1.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.4000000000000003e-09,7.037771428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,7,7.073114285714285,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,210843373.49397585,0.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,4.742857142857144e-09,10.684971428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,128,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,294117647.0588235,1.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,3.4000000000000003e-09,7.023828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,128,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,218750000.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,4.571428571428571e-09,10.666514285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,8192,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,512.0,0.0,0.0,0.0,284552845.5284554,1.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.5142857142857133e-09,7.748714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,112,8192,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,7.0,512.0,0.0,0.0,0.0,194444444.44444448,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.142857142857142e-09,11.309771428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,7,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,0.0,0.0,0.0,0.0,276679841.8972332,1.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6142857142857142e-09,7.406285714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,7,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,0.0,0.0,0.0,0.0,212121212.12121215,0.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.714285714285714e-09,10.992628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,128,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,8.0,0.0,0.0,0.0,286885245.9016394,1.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.4857142857142853e-09,7.437457142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,128,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,8.0,0.0,0.0,0.0,212121212.12121215,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.714285714285714e-09,11.051314285714284,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,8192,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,512.0,0.0,0.0,0.0,276679841.8972332,1.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6142857142857142e-09,7.657085714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,5,7168,8192,7.0733000000000015,-DSCATTER,1.0,128.0,0.0,0.0,5.0,0.0,448.0,512.0,0.0,0.0,0.0,190217391.30434784,0.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.257142857142856e-09,11.312742857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,7,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,294117647.0588235,1.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.4000000000000003e-09,7.241542857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,7,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,219435736.67711592,0.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.557142857142858e-09,10.712657142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,128,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,286885245.90163934,1.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,3.485714285714286e-09,7.236114285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,128,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,217391304.34782606,0.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,4.600000000000001e-09,10.693828571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,8192,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,512.0,0.0,0.0,0.0,285714285.7142858,1.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.499999999999999e-09,7.433885714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,6,8192,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,0.0,512.0,0.0,0.0,0.0,209580838.3233533,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.7714285714285715e-09,11.1578,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,7,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,289256198.3471074,1.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,3.457142857142857e-09,7.035714285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,7,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,218068535.82554516,0.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,4.585714285714286e-09,10.6774,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,128,5.073100000000001,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,286885245.90163934,1.0,7.0,6.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,3.485714285714286e-09,7.062342857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,128,7.073099999999998,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,212121212.1212121,0.0,7.0,6.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,4.7142857142857145e-09,10.723314285714284,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,8192,5.073214285714286,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,512.0,0.0,0.0,0.0,286885245.9016394,1.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,3.4857142857142853e-09,7.406885714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,112,8192,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,7.0,512.0,0.0,0.0,0.0,209580838.3233533,0.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,4.7714285714285715e-09,11.052800000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,7,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,0.0,0.0,0.0,0.0,278884462.1513944,1.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.5857142857142853e-09,7.775771428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,7,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,0.0,0.0,0.0,0.0,205278592.3753666,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.871428571428571e-09,11.769485714285713,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,128,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,8.0,0.0,0.0,0.0,272373540.8560312,1.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,3.6714285714285707e-09,7.439257142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,128,7.073214285714286,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,8.0,0.0,0.0,0.0,212765957.44680852,0.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,4.7e-09,11.046571428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,8192,5.073314285714285,-DGATHER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,7.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.5999999999999996e-09,7.670228571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,96,7168,8192,7.073314285714285,-DSCATTER,1.0,128.0,0.0,0.0,5.0,6.0,448.0,512.0,0.0,0.0,0.0,189189189.1891892,0.0,7.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,5.285714285714286e-09,11.582399999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,7,5.0732,-DGATHER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,0.0,0.0,0.0,0.0,275590551.1811024,1.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.628571428571428e-09,7.477142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,7,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,0.0,0.0,0.0,0.0,197740112.99435028,0.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.057142857142857e-09,11.07057142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,128,5.073214285714286,-DGATHER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,8.0,0.0,0.0,0.0,273437500.0000001,1.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.6571428571428557e-09,7.435857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,128,7.0732,-DSCATTER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,8.0,0.0,0.0,0.0,212121212.12121215,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.714285714285714e-09,11.055714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,8192,5.073299999999999,-DGATHER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5999999999999996e-09,8.007028571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,16,2048,2,3,80,6144,6,8192,7.073314285714285,-DSCATTER,1.0,128.0,0.0,0.0,5.0,384.0,0.0,512.0,0.0,0.0,0.0,195530726.25698322,0.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.114285714285715e-09,11.747428571428573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
