MARTA_NUM_THREADS,STRIDE,ADD_VERSION,BANDWIDTH,BANDWIDTH_cat
8,2,12,57.3268240350622,BANDWIDTH-45.621-62.935
8,2,12,57.33012780110715,BANDWIDTH-45.621-62.935
8,2,12,57.330625342395166,BANDWIDTH-45.621-62.935
8,2,12,57.32844088945586,BANDWIDTH-45.621-62.935
8,2,12,57.33162822530024,BANDWIDTH-45.621-62.935
8,2,12,57.33057869753256,BANDWIDTH-45.621-62.935
8,2,12,57.329692459564136,BANDWIDTH-45.621-62.935
8,2,12,57.33123173251617,BANDWIDTH-45.621-62.935
8,4,12,34.32661743214015,BANDWIDTH-34.017-34.718
8,4,12,34.3263387314418,BANDWIDTH-34.017-34.718
8,4,12,34.32614085669322,BANDWIDTH-34.017-34.718
8,4,12,34.32688498906829,BANDWIDTH-34.017-34.718
8,4,12,34.32558347529916,BANDWIDTH-34.017-34.718
8,4,12,34.32648644224826,BANDWIDTH-34.017-34.718
8,4,12,34.326065609148124,BANDWIDTH-34.017-34.718
8,4,12,34.32584544229984,BANDWIDTH-34.017-34.718
8,8,12,46.662750366786135,BANDWIDTH-45.621-62.935
8,8,12,46.66722112890552,BANDWIDTH-45.621-62.935
8,8,12,46.66773109744588,BANDWIDTH-45.621-62.935
8,8,12,46.66763322383144,BANDWIDTH-45.621-62.935
8,8,12,46.6661497161581,BANDWIDTH-45.621-62.935
8,8,12,46.66791654331486,BANDWIDTH-45.621-62.935
8,8,12,46.66680389020793,BANDWIDTH-45.621-62.935
8,8,12,46.665722194995965,BANDWIDTH-45.621-62.935
8,16,12,48.550598204050026,BANDWIDTH-45.621-62.935
8,16,12,48.55714449622285,BANDWIDTH-45.621-62.935
8,16,12,48.55725045584244,BANDWIDTH-45.621-62.935
8,16,12,48.5544343178798,BANDWIDTH-45.621-62.935
8,16,12,48.55785276141263,BANDWIDTH-45.621-62.935
8,16,12,48.55446777502726,BANDWIDTH-45.621-62.935
8,16,12,48.55680988993383,BANDWIDTH-45.621-62.935
8,16,12,48.552939945650586,BANDWIDTH-45.621-62.935
8,32,12,47.2495170061489,BANDWIDTH-45.621-62.935
8,32,12,47.252088745255215,BANDWIDTH-45.621-62.935
8,32,12,47.25210986952818,BANDWIDTH-45.621-62.935
8,32,12,47.25229470772226,BANDWIDTH-45.621-62.935
8,32,12,47.25215739921139,BANDWIDTH-45.621-62.935
8,32,12,47.24956453061608,BANDWIDTH-45.621-62.935
8,32,12,47.25168738765753,BANDWIDTH-45.621-62.935
8,32,12,47.2497071045912,BANDWIDTH-45.621-62.935
8,64,12,39.04096402275015,BANDWIDTH-34.779-45.394
8,64,12,39.04460554115807,BANDWIDTH-34.779-45.394
8,64,12,39.04320293531974,BANDWIDTH-34.779-45.394
8,64,12,39.04278469704306,BANDWIDTH-34.779-45.394
8,64,12,39.04447212701145,BANDWIDTH-34.779-45.394
8,64,12,39.04346974717768,BANDWIDTH-34.779-45.394
8,64,12,39.04477140866579,BANDWIDTH-34.779-45.394
8,64,12,39.043156063342906,BANDWIDTH-34.779-45.394
8,128,12,24.85216161382221,BANDWIDTH-00.425-32.749
8,128,12,24.85278395476877,BANDWIDTH-00.425-32.749
8,128,12,24.852741587847092,BANDWIDTH-00.425-32.749
8,128,12,24.852873071868597,BANDWIDTH-00.425-32.749
8,128,12,24.852456710573165,BANDWIDTH-00.425-32.749
8,128,12,24.852688994628043,BANDWIDTH-00.425-32.749
8,128,12,24.852767884540096,BANDWIDTH-00.425-32.749
8,128,12,24.85223465691981,BANDWIDTH-00.425-32.749
8,256,12,18.35712088008756,BANDWIDTH-00.425-32.749
8,256,12,18.357019654565597,BANDWIDTH-00.425-32.749
8,256,12,18.35708740380714,BANDWIDTH-00.425-32.749
8,256,12,18.357167109437437,BANDWIDTH-00.425-32.749
8,256,12,18.35710972131385,BANDWIDTH-00.425-32.749
8,256,12,18.357208556638724,BANDWIDTH-00.425-32.749
8,256,12,18.35724522162665,BANDWIDTH-00.425-32.749
8,256,12,18.3572739160672,BANDWIDTH-00.425-32.749
8,512,12,16.75549170712116,BANDWIDTH-00.425-32.749
8,512,12,16.755777248974656,BANDWIDTH-00.425-32.749
8,512,12,16.755898773227393,BANDWIDTH-00.425-32.749
8,512,12,16.755582016980693,BANDWIDTH-00.425-32.749
8,512,12,16.755907406164866,BANDWIDTH-00.425-32.749
8,512,12,16.755506316003025,BANDWIDTH-00.425-32.749
8,512,12,16.75582506158507,BANDWIDTH-00.425-32.749
8,512,12,16.75553420575732,BANDWIDTH-00.425-32.749
8,1024,12,24.35372301286148,BANDWIDTH-00.425-32.749
8,1024,12,24.35388574419338,BANDWIDTH-00.425-32.749
8,1024,12,24.35353362999788,BANDWIDTH-00.425-32.749
8,1024,12,24.354425859459774,BANDWIDTH-00.425-32.749
8,1024,12,24.3539474704399,BANDWIDTH-00.425-32.749
8,1024,12,24.35374265273441,BANDWIDTH-00.425-32.749
8,1024,12,24.353781932575323,BANDWIDTH-00.425-32.749
8,1024,12,24.35440341263392,BANDWIDTH-00.425-32.749
8,2048,12,27.146842186167053,BANDWIDTH-00.425-32.749
8,2048,12,27.147279707184826,BANDWIDTH-00.425-32.749
8,2048,12,27.147508060408697,BANDWIDTH-00.425-32.749
8,2048,12,27.14694502848502,BANDWIDTH-00.425-32.749
8,2048,12,27.14732154260253,BANDWIDTH-00.425-32.749
8,2048,12,27.147537694314785,BANDWIDTH-00.425-32.749
8,2048,12,27.14800312944509,BANDWIDTH-00.425-32.749
8,2048,12,27.14717511920469,BANDWIDTH-00.425-32.749
8,4096,12,28.99726150514132,BANDWIDTH-00.425-32.749
8,4096,12,28.99805108464436,BANDWIDTH-00.425-32.749
8,4096,12,28.99849462045509,BANDWIDTH-00.425-32.749
8,4096,12,28.998253955842717,BANDWIDTH-00.425-32.749
8,4096,12,28.99848069760005,BANDWIDTH-00.425-32.749
8,4096,12,28.99853638910041,BANDWIDTH-00.425-32.749
8,4096,12,28.99840511662029,BANDWIDTH-00.425-32.749
8,4096,12,28.997613528978217,BANDWIDTH-00.425-32.749
8,8192,12,30.363526581723036,BANDWIDTH-00.425-32.749
8,8192,12,30.365626683344857,BANDWIDTH-00.425-32.749
8,8192,12,30.365707378402927,BANDWIDTH-00.425-32.749
8,8192,12,30.36469544978996,BANDWIDTH-00.425-32.749
8,8192,12,30.36559178831745,BANDWIDTH-00.425-32.749
8,8192,12,30.365853502977934,BANDWIDTH-00.425-32.749
8,8192,12,30.36473252357044,BANDWIDTH-00.425-32.749
8,8192,12,30.365635407114244,BANDWIDTH-00.425-32.749
8,16384,12,32.74791580963219,BANDWIDTH-00.425-32.749
8,16384,12,32.74777629886305,BANDWIDTH-00.425-32.749
8,16384,12,32.74798429717204,BANDWIDTH-00.425-32.749
8,16384,12,32.74800458983145,BANDWIDTH-00.425-32.749
8,16384,12,32.747986833753096,BANDWIDTH-00.425-32.749
8,16384,12,32.74900910790664,BANDWIDTH-00.425-32.749
8,16384,12,32.74816439540318,BANDWIDTH-00.425-32.749
8,16384,12,32.74804263863564,BANDWIDTH-00.425-32.749
8,1,13,70.59390584548133,BANDWIDTH-63.198-96.484
8,1,13,70.59659345002645,BANDWIDTH-63.198-96.484
8,1,13,70.59506101885042,BANDWIDTH-63.198-96.484
8,1,13,70.59522604670362,BANDWIDTH-63.198-96.484
8,1,13,70.59667596743896,BANDWIDTH-63.198-96.484
8,1,13,70.59921052477777,BANDWIDTH-63.198-96.484
8,1,13,70.59474275302668,BANDWIDTH-63.198-96.484
8,1,13,70.59536749976331,BANDWIDTH-63.198-96.484
8,2,13,36.118325751904415,BANDWIDTH-34.779-45.394
8,2,13,36.12096410320553,BANDWIDTH-34.779-45.394
8,2,13,36.12074499736988,BANDWIDTH-34.779-45.394
8,2,13,36.11996117572189,BANDWIDTH-34.779-45.394
8,2,13,36.1211184046849,BANDWIDTH-34.779-45.394
8,2,13,36.119643336480095,BANDWIDTH-34.779-45.394
8,2,13,36.121636867311935,BANDWIDTH-34.779-45.394
8,2,13,36.11988094392918,BANDWIDTH-34.779-45.394
8,4,13,30.61562148497833,BANDWIDTH-00.425-32.749
8,4,13,30.61688522722755,BANDWIDTH-00.425-32.749
8,4,13,30.617157943188065,BANDWIDTH-00.425-32.749
8,4,13,30.616998303987444,BANDWIDTH-00.425-32.749
8,4,13,30.617226677245466,BANDWIDTH-00.425-32.749
8,4,13,30.61674776248748,BANDWIDTH-00.425-32.749
8,4,13,30.617982772245565,BANDWIDTH-00.425-32.749
8,4,13,30.61687635849739,BANDWIDTH-00.425-32.749
8,8,13,36.89493772810854,BANDWIDTH-34.779-45.394
8,8,13,36.89714012280317,BANDWIDTH-34.779-45.394
8,8,13,36.89698556021108,BANDWIDTH-34.779-45.394
8,8,13,36.89760381834915,BANDWIDTH-34.779-45.394
8,8,13,36.89698234017085,BANDWIDTH-34.779-45.394
8,8,13,36.89616446815295,BANDWIDTH-34.779-45.394
8,8,13,36.89696946001554,BANDWIDTH-34.779-45.394
8,8,13,36.89661203929289,BANDWIDTH-34.779-45.394
8,16,13,36.3140021964351,BANDWIDTH-34.779-45.394
8,16,13,36.31393357660246,BANDWIDTH-34.779-45.394
8,16,13,36.31418934275129,BANDWIDTH-34.779-45.394
8,16,13,36.31421429573919,BANDWIDTH-34.779-45.394
8,16,13,36.3137339567457,BANDWIDTH-34.779-45.394
8,16,13,36.31420181924096,BANDWIDTH-34.779-45.394
8,16,13,36.31362167154072,BANDWIDTH-34.779-45.394
8,16,13,36.31372459961876,BANDWIDTH-34.779-45.394
8,32,13,31.060016838207744,BANDWIDTH-00.425-32.749
8,32,13,31.06222808711616,BANDWIDTH-00.425-32.749
8,32,13,31.06153204602433,BANDWIDTH-00.425-32.749
8,32,13,31.06131981674971,BANDWIDTH-00.425-32.749
8,32,13,31.06244032880268,BANDWIDTH-00.425-32.749
8,32,13,31.061956513274144,BANDWIDTH-00.425-32.749
8,32,13,31.06200671984511,BANDWIDTH-00.425-32.749
8,32,13,31.061611918007824,BANDWIDTH-00.425-32.749
8,64,13,16.21444354906629,BANDWIDTH-00.425-32.749
8,64,13,16.21489191327289,BANDWIDTH-00.425-32.749
8,64,13,16.21493668886886,BANDWIDTH-00.425-32.749
8,64,13,16.215066663874573,BANDWIDTH-00.425-32.749
8,64,13,16.214937932638946,BANDWIDTH-00.425-32.749
8,64,13,16.21497338016657,BANDWIDTH-00.425-32.749
8,64,13,16.214810447197817,BANDWIDTH-00.425-32.749
8,64,13,16.214997633827398,BANDWIDTH-00.425-32.749
8,128,13,7.331665373321982,BANDWIDTH-00.425-32.749
8,128,13,7.331620492905327,BANDWIDTH-00.425-32.749
8,128,13,7.331622272854731,BANDWIDTH-00.425-32.749
8,128,13,7.331630155498193,BANDWIDTH-00.425-32.749
8,128,13,7.33159735364173,BANDWIDTH-00.425-32.749
8,128,13,7.331651133583533,BANDWIDTH-00.425-32.749
8,128,13,7.331600786380398,BANDWIDTH-00.425-32.749
8,128,13,7.331533149307077,BANDWIDTH-00.425-32.749
8,256,13,6.812692464603671,BANDWIDTH-00.425-32.749
8,256,13,6.812642186440223,BANDWIDTH-00.425-32.749
8,256,13,6.812664690766615,BANDWIDTH-00.425-32.749
8,256,13,6.812676985876033,BANDWIDTH-00.425-32.749
8,256,13,6.8126497610505545,BANDWIDTH-00.425-32.749
8,256,13,6.812667654762146,BANDWIDTH-00.425-32.749
8,256,13,6.812644162423903,BANDWIDTH-00.425-32.749
8,256,13,6.812673692538801,BANDWIDTH-00.425-32.749
8,512,13,6.621169552562774,BANDWIDTH-00.425-32.749
8,512,13,6.621068349848295,BANDWIDTH-00.425-32.749
8,512,13,6.621117706523382,BANDWIDTH-00.425-32.749
8,512,13,6.621178470163389,BANDWIDTH-00.425-32.749
8,512,13,6.621095309285508,BANDWIDTH-00.425-32.749
8,512,13,6.621161049756654,BANDWIDTH-00.425-32.749
8,512,13,6.62113834114979,BANDWIDTH-00.425-32.749
8,512,13,6.621149643587617,BANDWIDTH-00.425-32.749
8,1024,13,7.91171893744003,BANDWIDTH-00.425-32.749
8,1024,13,7.911658235609324,BANDWIDTH-00.425-32.749
8,1024,13,7.911592204919494,BANDWIDTH-00.425-32.749
8,1024,13,7.911725007674331,BANDWIDTH-00.425-32.749
8,1024,13,7.911618557842914,BANDWIDTH-00.425-32.749
8,1024,13,7.9117053164603774,BANDWIDTH-00.425-32.749
8,1024,13,7.911720714093007,BANDWIDTH-00.425-32.749
8,1024,13,7.911246672154951,BANDWIDTH-00.425-32.749
8,2048,13,9.004364690344055,BANDWIDTH-00.425-32.749
8,2048,13,9.00419037276275,BANDWIDTH-00.425-32.749
8,2048,13,9.004228725886874,BANDWIDTH-00.425-32.749
8,2048,13,9.00419938571755,BANDWIDTH-00.425-32.749
8,2048,13,9.004186729232952,BANDWIDTH-00.425-32.749
8,2048,13,9.004211850472005,BANDWIDTH-00.425-32.749
8,2048,13,9.004135144838004,BANDWIDTH-00.425-32.749
8,2048,13,9.004214151661218,BANDWIDTH-00.425-32.749
8,4096,13,12.096351039850372,BANDWIDTH-00.425-32.749
8,4096,13,12.096568734015072,BANDWIDTH-00.425-32.749
8,4096,13,12.096485670134271,BANDWIDTH-00.425-32.749
8,4096,13,12.09650678209585,BANDWIDTH-00.425-32.749
8,4096,13,12.096519587747796,BANDWIDTH-00.425-32.749
8,4096,13,12.09668502536469,BANDWIDTH-00.425-32.749
8,4096,13,12.096420604224424,BANDWIDTH-00.425-32.749
8,4096,13,12.096520972144225,BANDWIDTH-00.425-32.749
8,8192,13,17.178348851045687,BANDWIDTH-00.425-32.749
8,8192,13,17.178953322188853,BANDWIDTH-00.425-32.749
8,8192,13,17.178881425586095,BANDWIDTH-00.425-32.749
8,8192,13,17.178753688446207,BANDWIDTH-00.425-32.749
8,8192,13,17.178889103835356,BANDWIDTH-00.425-32.749
8,8192,13,17.17918507067452,BANDWIDTH-00.425-32.749
8,8192,13,17.178718787918733,BANDWIDTH-00.425-32.749
8,8192,13,17.178824187944254,BANDWIDTH-00.425-32.749
8,16384,13,19.3968667689303,BANDWIDTH-00.425-32.749
8,16384,13,19.397489721119637,BANDWIDTH-00.425-32.749
8,16384,13,19.39739271593421,BANDWIDTH-00.425-32.749
8,16384,13,19.3969602092079,BANDWIDTH-00.425-32.749
8,16384,13,19.39735800789253,BANDWIDTH-00.425-32.749
8,16384,13,19.39740606521408,BANDWIDTH-00.425-32.749
8,16384,13,19.39737669682261,BANDWIDTH-00.425-32.749
8,16384,13,19.39701004439073,BANDWIDTH-00.425-32.749
8,1,14,81.18960254361639,BANDWIDTH-63.198-96.484
8,1,14,81.21928350205918,BANDWIDTH-63.198-96.484
8,1,14,81.2157886628337,BANDWIDTH-63.198-96.484
8,1,14,81.21280892587085,BANDWIDTH-63.198-96.484
8,1,14,81.21405695662605,BANDWIDTH-63.198-96.484
8,1,14,81.2132613325875,BANDWIDTH-63.198-96.484
8,1,14,81.21817573028208,BANDWIDTH-63.198-96.484
8,1,14,81.2180197085159,BANDWIDTH-63.198-96.484
8,2,14,52.75291906348205,BANDWIDTH-45.621-62.935
8,2,14,52.76095718170182,BANDWIDTH-45.621-62.935
8,2,14,52.76099010286492,BANDWIDTH-45.621-62.935
8,2,14,52.757000357132426,BANDWIDTH-45.621-62.935
8,2,14,52.75742827126662,BANDWIDTH-45.621-62.935
8,2,14,52.75650003556317,BANDWIDTH-45.621-62.935
8,2,14,52.760311935198985,BANDWIDTH-45.621-62.935
8,2,14,52.75674361198387,BANDWIDTH-45.621-62.935
8,4,14,47.24664459365408,BANDWIDTH-45.621-62.935
8,4,14,47.25245842275893,BANDWIDTH-45.621-62.935
8,4,14,47.25229998883476,BANDWIDTH-45.621-62.935
8,4,14,47.25453928690423,BANDWIDTH-45.621-62.935
8,4,14,47.252484828516245,BANDWIDTH-45.621-62.935
8,4,14,47.25394247209879,BANDWIDTH-45.621-62.935
8,4,14,47.25192503278017,BANDWIDTH-45.621-62.935
8,4,14,47.25228414550078,BANDWIDTH-45.621-62.935
8,8,14,42.92093473718322,BANDWIDTH-34.779-45.394
8,8,14,42.92351877428742,BANDWIDTH-34.779-45.394
8,8,14,42.92464312365412,BANDWIDTH-34.779-45.394
8,8,14,42.922808459893695,BANDWIDTH-34.779-45.394
8,8,14,42.92271694870584,BANDWIDTH-34.779-45.394
8,8,14,42.92257750383656,BANDWIDTH-34.779-45.394
8,8,14,42.92415502677164,BANDWIDTH-34.779-45.394
8,8,14,42.923196297354416,BANDWIDTH-34.779-45.394
8,16,14,42.87275352381115,BANDWIDTH-34.779-45.394
8,16,14,42.87294046830014,BANDWIDTH-34.779-45.394
8,16,14,42.872688311000864,BANDWIDTH-34.779-45.394
8,16,14,42.87448825739184,BANDWIDTH-34.779-45.394
8,16,14,42.87196663581296,BANDWIDTH-34.779-45.394
8,16,14,42.87329697161202,BANDWIDTH-34.779-45.394
8,16,14,42.87271439610117,BANDWIDTH-34.779-45.394
8,16,14,42.87259701339976,BANDWIDTH-34.779-45.394
8,32,14,29.32724075807213,BANDWIDTH-00.425-32.749
8,32,14,29.32771883404125,BANDWIDTH-00.425-32.749
8,32,14,29.327082080982915,BANDWIDTH-00.425-32.749
8,32,14,29.32646366358617,BANDWIDTH-00.425-32.749
8,32,14,29.32745233019544,BANDWIDTH-00.425-32.749
8,32,14,29.32670777260081,BANDWIDTH-00.425-32.749
8,32,14,29.327810382281523,BANDWIDTH-00.425-32.749
8,32,14,29.32655316975302,BANDWIDTH-00.425-32.749
8,64,14,12.732737285952672,BANDWIDTH-00.425-32.749
8,64,14,12.732889138990856,BANDWIDTH-00.425-32.749
8,64,14,12.732828167260031,BANDWIDTH-00.425-32.749
8,64,14,12.732728849778976,BANDWIDTH-00.425-32.749
8,64,14,12.73274840638054,BANDWIDTH-00.425-32.749
8,64,14,12.73269433827571,BANDWIDTH-00.425-32.749
8,64,14,12.73267363146355,BANDWIDTH-00.425-32.749
8,64,14,12.73266212770812,BANDWIDTH-00.425-32.749
8,128,14,6.645273709882532,BANDWIDTH-00.425-32.749
8,128,14,6.645041005110881,BANDWIDTH-00.425-32.749
8,128,14,6.645179811336902,BANDWIDTH-00.425-32.749
8,128,14,6.645124246372805,BANDWIDTH-00.425-32.749
8,128,14,6.645269636364422,BANDWIDTH-00.425-32.749
8,128,14,6.645270994203237,BANDWIDTH-00.425-32.749
8,128,14,6.645223679070217,BANDWIDTH-00.425-32.749
8,128,14,6.645196627232885,BANDWIDTH-00.425-32.749
8,256,14,6.696917904853886,BANDWIDTH-00.425-32.749
8,256,14,6.696881626024358,BANDWIDTH-00.425-32.749
8,256,14,6.696895734411356,BANDWIDTH-00.425-32.749
8,256,14,6.696905281473875,BANDWIDTH-00.425-32.749
8,256,14,6.696896901273093,BANDWIDTH-00.425-32.749
8,256,14,6.69692490607676,BANDWIDTH-00.425-32.749
8,256,14,6.696858501127623,BANDWIDTH-00.425-32.749
8,256,14,6.696910055015343,BANDWIDTH-00.425-32.749
8,512,14,6.496264165015183,BANDWIDTH-00.425-32.749
8,512,14,6.496145883369135,BANDWIDTH-00.425-32.749
8,512,14,6.496191798095778,BANDWIDTH-00.425-32.749
8,512,14,6.496272250246999,BANDWIDTH-00.425-32.749
8,512,14,6.496241406692942,BANDWIDTH-00.425-32.749
8,512,14,6.496245499186498,BANDWIDTH-00.425-32.749
8,512,14,6.496259273958793,BANDWIDTH-00.425-32.749
8,512,14,6.496268656808152,BANDWIDTH-00.425-32.749
8,1024,14,8.004897828579825,BANDWIDTH-00.425-32.749
8,1024,14,8.00497967305152,BANDWIDTH-00.425-32.749
8,1024,14,8.004966941579337,BANDWIDTH-00.425-32.749
8,1024,14,8.004987402893677,BANDWIDTH-00.425-32.749
8,1024,14,8.004972549484712,BANDWIDTH-00.425-32.749
8,1024,14,8.00501241130881,BANDWIDTH-00.425-32.749
8,1024,14,8.004950724167465,BANDWIDTH-00.425-32.749
8,1024,14,8.005024536657244,BANDWIDTH-00.425-32.749
8,2048,14,10.345200995903308,BANDWIDTH-00.425-32.749
8,2048,14,10.345422749587827,BANDWIDTH-00.425-32.749
8,2048,14,10.345422243290049,BANDWIDTH-00.425-32.749
8,2048,14,10.345347058620002,BANDWIDTH-00.425-32.749
8,2048,14,10.345412876790082,BANDWIDTH-00.425-32.749
8,2048,14,10.345350855799357,BANDWIDTH-00.425-32.749
8,2048,14,10.34534756491042,BANDWIDTH-00.425-32.749
8,2048,14,10.345312124700714,BANDWIDTH-00.425-32.749
8,4096,14,14.443613520918474,BANDWIDTH-00.425-32.749
8,4096,14,14.444113882874197,BANDWIDTH-00.425-32.749
8,4096,14,14.444122765352256,BANDWIDTH-00.425-32.749
8,4096,14,14.443902187046731,BANDWIDTH-00.425-32.749
8,4096,14,14.444046771170862,BANDWIDTH-00.425-32.749
8,4096,14,14.443913536549058,BANDWIDTH-00.425-32.749
8,4096,14,14.443890344106808,BANDWIDTH-00.425-32.749
8,4096,14,14.44416125621674,BANDWIDTH-00.425-32.749
8,8192,14,20.562018627536567,BANDWIDTH-00.425-32.749
8,8192,14,20.563130715998824,BANDWIDTH-00.425-32.749
8,8192,14,20.563205726295543,BANDWIDTH-00.425-32.749
8,8192,14,20.56317372183534,BANDWIDTH-00.425-32.749
8,8192,14,20.56292569064659,BANDWIDTH-00.425-32.749
8,8192,14,20.563043704740213,BANDWIDTH-00.425-32.749
8,8192,14,20.5630917108608,BANDWIDTH-00.425-32.749
8,8192,14,20.562728670135893,BANDWIDTH-00.425-32.749
8,16384,14,27.854172804167145,BANDWIDTH-00.425-32.749
8,16384,14,27.856613703066493,BANDWIDTH-00.425-32.749
8,16384,14,27.856116312272253,BANDWIDTH-00.425-32.749
8,16384,14,27.856586171746347,BANDWIDTH-00.425-32.749
8,16384,14,27.85634022770092,BANDWIDTH-00.425-32.749
8,16384,14,27.855780445878715,BANDWIDTH-00.425-32.749
8,16384,14,27.85629801386115,BANDWIDTH-00.425-32.749
8,16384,14,27.856090617289368,BANDWIDTH-00.425-32.749
8,1,21,0.4940298965588749,BANDWIDTH-00.425-32.749
8,1,21,0.4940295115138455,BANDWIDTH-00.425-32.749
8,1,21,0.4940297118295506,BANDWIDTH-00.425-32.749
8,1,21,0.4940294445495539,BANDWIDTH-00.425-32.749
8,1,21,0.4940295934873998,BANDWIDTH-00.425-32.749
8,1,21,0.494029434735823,BANDWIDTH-00.425-32.749
8,1,21,0.4940294699498003,BANDWIDTH-00.425-32.749
8,1,21,0.4940293654624396,BANDWIDTH-00.425-32.749
8,2,21,0.5250427300426913,BANDWIDTH-00.425-32.749
8,2,21,0.5250424379325502,BANDWIDTH-00.425-32.749
8,2,21,0.5250425924639907,BANDWIDTH-00.425-32.749
8,2,21,0.5250426485387131,BANDWIDTH-00.425-32.749
8,2,21,0.525042733954883,BANDWIDTH-00.425-32.749
8,2,21,0.5250423870741214,BANDWIDTH-00.425-32.749
8,2,21,0.5250426348460472,BANDWIDTH-00.425-32.749
8,2,21,0.5250425885518012,BANDWIDTH-00.425-32.749
8,4,21,0.4865880760635412,BANDWIDTH-00.425-32.749
8,4,21,0.4865879803003715,BANDWIDTH-00.425-32.749
8,4,21,0.486587955659562,BANDWIDTH-00.425-32.749
8,4,21,0.4865882927908541,BANDWIDTH-00.425-32.749
8,4,21,0.486588323591909,BANDWIDTH-00.425-32.749
8,4,21,0.486587955659562,BANDWIDTH-00.425-32.749
8,4,21,0.4865880083012944,BANDWIDTH-00.425-32.749
8,4,21,0.4865882944709115,BANDWIDTH-00.425-32.749
8,8,21,0.4973313312920382,BANDWIDTH-00.425-32.749
8,8,21,0.4973310118709629,BANDWIDTH-00.425-32.749
8,8,21,0.4973309919802868,BANDWIDTH-00.425-32.749
8,8,21,0.4973310305916008,BANDWIDTH-00.425-32.749
8,8,21,0.4973312511442207,BANDWIDTH-00.425-32.749
8,8,21,0.4973307468570856,BANDWIDTH-00.425-32.749
8,8,21,0.4973308831666164,BANDWIDTH-00.425-32.749
8,8,21,0.4973308193994875,BANDWIDTH-00.425-32.749
8,16,21,0.5181126948457411,BANDWIDTH-00.425-32.749
8,16,21,0.5181127754822689,BANDWIDTH-00.425-32.749
8,16,21,0.518112386268394,BANDWIDTH-00.425-32.749
8,16,21,0.5181126726230803,BANDWIDTH-00.425-32.749
8,16,21,0.5181119100695055,BANDWIDTH-00.425-32.749
8,16,21,0.5181127519897345,BANDWIDTH-00.425-32.749
8,16,21,0.5181127113540045,BANDWIDTH-00.425-32.749
8,16,21,0.5181127748473354,BANDWIDTH-00.425-32.749
8,32,21,0.4941929908143057,BANDWIDTH-00.425-32.749
8,32,21,0.4941931629572162,BANDWIDTH-00.425-32.749
8,32,21,0.4941931947285719,BANDWIDTH-00.425-32.749
8,32,21,0.4941932576936342,BANDWIDTH-00.425-32.749
8,32,21,0.4941928960779899,BANDWIDTH-00.425-32.749
8,32,21,0.4941931467827094,BANDWIDTH-00.425-32.749
8,32,21,0.4941931537146408,BANDWIDTH-00.425-32.749
8,32,21,0.4941930832400146,BANDWIDTH-00.425-32.749
8,64,21,0.5112412976952182,BANDWIDTH-00.425-32.749
8,64,21,0.5112408624803639,BANDWIDTH-00.425-32.749
8,64,21,0.5112407963327166,BANDWIDTH-00.425-32.749
8,64,21,0.5112411029612074,BANDWIDTH-00.425-32.749
8,64,21,0.511241021358428,BANDWIDTH-00.425-32.749
8,64,21,0.5112408915358779,BANDWIDTH-00.425-32.749
8,64,21,0.5112404730131538,BANDWIDTH-00.425-32.749
8,64,21,0.5112411283075305,BANDWIDTH-00.425-32.749
8,128,21,0.5171717500684273,BANDWIDTH-00.425-32.749
8,128,21,0.517171163621935,BANDWIDTH-00.425-32.749
8,128,21,0.5171713749196549,BANDWIDTH-00.425-32.749
8,128,21,0.5171709656095579,BANDWIDTH-00.425-32.749
8,128,21,0.5171714362845939,BANDWIDTH-00.425-32.749
8,128,21,0.5171714261625411,BANDWIDTH-00.425-32.749
8,128,21,0.5171715008126898,BANDWIDTH-00.425-32.749
8,128,21,0.517171207905874,BANDWIDTH-00.425-32.749
8,256,21,0.5392381613656735,BANDWIDTH-00.425-32.749
8,256,21,0.5392377239467524,BANDWIDTH-00.425-32.749
8,256,21,0.5392376936850922,BANDWIDTH-00.425-32.749
8,256,21,0.5392378759428693,BANDWIDTH-00.425-32.749
8,256,21,0.5392375107396739,BANDWIDTH-00.425-32.749
8,256,21,0.5392377225712223,BANDWIDTH-00.425-32.749
8,256,21,0.5392378250482324,BANDWIDTH-00.425-32.749
8,256,21,0.5392376393516656,BANDWIDTH-00.425-32.749
8,512,21,0.5118417608502074,BANDWIDTH-00.425-32.749
8,512,21,0.511841426235926,BANDWIDTH-00.425-32.749
8,512,21,0.5118413599327778,BANDWIDTH-00.425-32.749
8,512,21,0.5118416629445021,BANDWIDTH-00.425-32.749
8,512,21,0.5118411913865342,BANDWIDTH-00.425-32.749
8,512,21,0.5118413989710779,BANDWIDTH-00.425-32.749
8,512,21,0.5118414268555816,BANDWIDTH-00.425-32.749
8,512,21,0.5118414789066635,BANDWIDTH-00.425-32.749
8,1024,21,0.5022928347093747,BANDWIDTH-00.425-32.749
8,1024,21,0.5022927815984957,BANDWIDTH-00.425-32.749
8,1024,21,0.5022929081098216,BANDWIDTH-00.425-32.749
8,1024,21,0.5022926759735223,BANDWIDTH-00.425-32.749
8,1024,21,0.5022926389749546,BANDWIDTH-00.425-32.749
8,1024,21,0.502292782195247,BANDWIDTH-00.425-32.749
8,1024,21,0.502292794130275,BANDWIDTH-00.425-32.749
8,1024,21,0.5022933264331032,BANDWIDTH-00.425-32.749
8,2048,21,0.515442594086483,BANDWIDTH-00.425-32.749
8,2048,21,0.5154423446095088,BANDWIDTH-00.425-32.749
8,2048,21,0.5154423446095088,BANDWIDTH-00.425-32.749
