compiler,compiler_flags,MARTA_NUM_THREADS,OFFSET,STREAM_ARRAY_SIZE,ADD_VERSION,STRIDE,SW_PREFETCH,MEM_LOAD_UOPS_RETIRED:L1_HIT,MEM_LOAD_UOPS_RETIRED:L1_MISS,L2_RQSTS:DEMAND_DATA_RD_HIT,L2_RQSTS:DEMAND_DATA_RD_MISS,LONGEST_LAT_CACHE:MISS,MEM_LOAD_L3_MISS_RETIRED:LOCAL_DRAM,MEM_INST_RETIRED:ALL_LOADS,MEM_INST_RETIRED:ALL_STORES,n_thread,tsc,loops_vectorized,loop_interchange,BANDWIDTH,overhead_instructions,overhead_loop
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,30183.0,235224.0,144904.0,89573.0,377921.0,3429.0,524599.0,262206.0,10.0,10388078.0,9.0,0.0,81.39828045187954,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,32661.0,234902.0,142312.0,92030.0,378584.0,13010.0,527035.0,262206.0,11.0,10388866.0,9.0,0.0,81.3921063569402,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,29178.0,234899.0,143394.0,93504.0,379057.0,3331.0,524578.0,262206.0,12.0,10388778.0,9.0,0.0,81.39279580331777,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,33769.0,235147.0,149411.0,90909.0,376311.0,10419.0,524679.0,262206.0,13.0,10388914.0,9.0,0.0,81.3917303002027,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,30221.0,234508.0,142754.0,93674.0,375585.0,6070.0,525639.0,262206.0,14.0,10388262.0,9.0,0.0,81.39683870121874,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,262144,0,26788.0,236116.0,148659.0,88869.0,377407.0,5619.0,525050.0,262206.0,15.0,10388668.0,9.0,0.0,81.39365762771511,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,35788.0,228361.0,137918.0,83855.0,378414.0,14140.0,525414.0,263425.0,0.0,9906254.0,9.0,0.0,85.3573597446623,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,53409.0,223599.0,135336.0,70325.0,372843.0,2.0,534081.0,262206.0,1.0,9905376.0,9.0,0.0,85.36492571306732,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,52834.0,223236.0,135805.0,69702.0,375386.0,3.0,533571.0,262206.0,2.0,9905776.0,9.0,0.0,85.3614786363027,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,40924.0,229253.0,134973.0,84995.0,381999.0,8914.0,525558.0,262206.0,3.0,9905620.0,9.0,0.0,85.36282296312598,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,41042.0,228905.0,134190.0,85567.0,382076.0,9.0,525609.0,262206.0,4.0,9905532.0,9.0,0.0,85.3635813200139,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,41456.0,229200.0,136145.0,74016.0,376040.0,9073.0,526500.0,262206.0,5.0,9905578.0,9.0,0.0,85.36318490450532,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,41827.0,223842.0,136524.0,72017.0,377754.0,14.0,524633.0,262206.0,6.0,9905368.0,9.0,0.0,85.36499465744231,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,44787.0,223487.0,137042.0,66137.0,371427.0,2787.0,526508.0,262206.0,7.0,9906408.0,9.0,0.0,85.35603282239133,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,42727.0,224883.0,136412.0,75016.0,377866.0,12.0,525590.0,262206.0,8.0,9905742.0,9.0,0.0,85.36177162700179,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,46665.0,223750.0,137389.0,66007.0,372769.0,7.0,527983.0,262206.0,9.0,9905394.0,9.0,0.0,85.3647705886308,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,41530.0,225127.0,139091.0,71244.0,374106.0,11026.0,524625.0,262206.0,10.0,9905566.0,9.0,0.0,85.36328831689174,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,44512.0,223887.0,135576.0,66740.0,371654.0,3128.0,526278.0,262206.0,11.0,9905692.0,9.0,0.0,85.36220249933069,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,43235.0,224514.0,137427.0,69758.0,374793.0,5.0,525003.0,262206.0,12.0,9905568.0,9.0,0.0,85.3632710814766,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,41354.0,224075.0,134588.0,71297.0,375675.0,4.0,525543.0,262206.0,13.0,9905346.0,9.0,0.0,85.36518425504774,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,42574.0,224018.0,136002.0,67586.0,372215.0,5459.0,524606.0,262206.0,14.0,9906546.0,9.0,0.0,85.35484379722256,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,524288,0,38513.0,229656.0,138094.0,73249.0,373965.0,6472.0,524609.0,262206.0,15.0,9905400.0,9.0,0.0,85.36471888061058,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,44257.0,214994.0,102182.0,90701.0,371149.0,14689.0,525398.0,263425.0,0.0,9529934.0,9.0,0.0,88.72796877711849,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,45068.0,210770.0,98934.0,80213.0,367711.0,1931.0,528102.0,262206.0,1.0,9529216.0,9.0,0.0,88.7346541835131,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,50746.0,215194.0,104098.0,82157.0,364260.0,10285.0,534824.0,262206.0,2.0,9529378.0,9.0,0.0,88.73314568904708,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,40469.0,218350.0,104765.0,90272.0,378283.0,1314.0,525549.0,262206.0,3.0,9529402.0,9.0,0.0,88.73292221274747,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,40415.0,218622.0,98882.0,89457.0,377472.0,10.0,524692.0,262206.0,4.0,9529238.0,9.0,0.0,88.73444932323027,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,41351.0,217530.0,100357.0,85400.0,374857.0,1528.0,526021.0,262206.0,5.0,9529468.0,9.0,0.0,88.73230765872765,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,45143.0,216484.0,105304.0,88895.0,377526.0,14361.0,529735.0,262206.0,6.0,9529516.0,9.0,0.0,88.73186071569637,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,46316.0,203616.0,101641.0,77942.0,372128.0,7035.0,531235.0,262206.0,7.0,9529624.0,9.0,0.0,88.73085511033804,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,43047.0,207255.0,103412.0,78720.0,373491.0,13009.0,524663.0,262206.0,8.0,9529440.0,9.0,0.0,88.73256837757519,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,41800.0,208792.0,94266.0,78545.0,371953.0,4.0,526874.0,262206.0,9.0,9528176.0,9.0,0.0,88.74433956719524,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,39397.0,209642.0,97582.0,79266.0,372478.0,4.0,525664.0,262206.0,10.0,9529630.0,9.0,0.0,88.730799244042,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,42139.0,208421.0,99973.0,78300.0,372872.0,3698.0,527045.0,262206.0,11.0,9529536.0,9.0,0.0,88.7316744907622,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,38568.0,210815.0,97693.0,80428.0,372626.0,10.0,524623.0,262206.0,12.0,9529720.0,9.0,0.0,88.72996125804326,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,40578.0,217656.0,99059.0,81627.0,372956.0,7.0,524631.0,262206.0,13.0,9529084.0,9.0,0.0,88.73588336507476,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,40171.0,209061.0,96364.0,77902.0,370558.0,3.0,524550.0,262206.0,14.0,9528322.0,9.0,0.0,88.74297976075955,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,12,1048576,0,45341.0,216564.0,105824.0,85095.0,367496.0,29155.0,527815.0,262206.0,15.0,9529366.0,9.0,0.0,88.73325742761901,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,41212.0,174543.0,57672.0,106624.0,360756.0,4130.0,525384.0,263425.0,0.0,9326728.0,9.0,0.0,90.66112857585212,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,62983.0,172408.0,66022.0,104209.0,349367.0,34979.0,540959.0,262206.0,1.0,9326150.0,9.0,0.0,90.66674741452796,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,62442.0,157985.0,64976.0,98730.0,355838.0,26228.0,539946.0,262206.0,2.0,9326244.0,9.0,0.0,90.66583357673251,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,44545.0,172142.0,59572.0,104232.0,356387.0,31795.0,524943.0,262206.0,3.0,9326216.0,9.0,0.0,90.66610578180905,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,40619.0,171216.0,52372.0,104306.0,370527.0,0.0,525079.0,262206.0,4.0,9325662.0,9.0,0.0,90.67149188979829,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,40216.0,163756.0,53431.0,98131.0,369562.0,28583.0,524575.0,262206.0,5.0,9326726.0,9.0,0.0,90.66114801699975,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,41527.0,175728.0,53377.0,104910.0,365534.0,30071.0,525132.0,262206.0,6.0,9326970.0,9.0,0.0,90.6587762585277,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,39432.0,157886.0,55120.0,99686.0,364405.0,26559.0,526192.0,262206.0,7.0,9326070.0,9.0,0.0,90.66752516333246,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,39858.0,174412.0,53901.0,106484.0,362917.0,29546.0,524608.0,262206.0,8.0,9326626.0,9.0,0.0,90.66212008501253,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,37725.0,160203.0,53319.0,99605.0,362042.0,26956.0,524629.0,262206.0,9.0,9326094.0,9.0,0.0,90.66729183729008,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,41116.0,160778.0,53259.0,101218.0,362937.0,27018.0,524566.0,262206.0,10.0,9325212.0,9.0,0.0,90.67586735829705,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,41181.0,156341.0,53932.0,99441.0,362625.0,26956.0,524980.0,262206.0,11.0,9326168.0,9.0,0.0,90.6665724228858,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,42897.0,173824.0,54515.0,102403.0,362907.0,33374.0,524702.0,262206.0,12.0,9326318.0,9.0,0.0,90.66511418546955,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,42101.0,164234.0,58632.0,99840.0,356113.0,28770.0,524956.0,262206.0,13.0,9325702.0,9.0,0.0,90.67110297970062,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,38301.0,160022.0,53292.0,102470.0,363412.0,27029.0,524696.0,262206.0,14.0,9326322.0,9.0,0.0,90.66507529978055,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,1,0,40205.0,172763.0,53580.0,105605.0,361507.0,34186.0,524540.0,262206.0,15.0,9323766.0,9.0,0.0,90.68993005615972,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,28838.0,185933.0,25908.0,127119.0,376948.0,35077.0,525404.0,263425.0,0.0,17128692.0,9.0,0.0,49.36580600550235,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,117312.0,215381.0,26580.0,120430.0,372580.0,160.0,570982.0,262206.0,1.0,17128210.0,9.0,0.0,49.367195194360654,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,54546.0,214886.0,28233.0,125524.0,371824.0,4.0,547986.0,262206.0,2.0,17128106.0,9.0,0.0,49.36749494660997,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,43242.0,177716.0,24452.0,124922.0,385686.0,15292.0,536441.0,262206.0,3.0,17127560.0,9.0,0.0,49.369068705641666,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,28272.0,213968.0,30610.0,122773.0,379669.0,34636.0,525140.0,262206.0,4.0,17127022.0,9.0,0.0,49.37061950407958,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,34513.0,184338.0,27273.0,128690.0,358042.0,13903.0,525366.0,262206.0,5.0,17128546.0,9.0,0.0,49.36622678889382,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,30058.0,185865.0,28648.0,123910.0,366319.0,6123.0,524618.0,262206.0,6.0,17126938.0,9.0,0.0,49.37086164497122,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,32414.0,183018.0,25086.0,119169.0,354788.0,12.0,531954.0,262206.0,7.0,17128434.0,9.0,0.0,49.3665495864946,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,27379.0,186376.0,26903.0,128885.0,387061.0,19690.0,524551.0,262206.0,8.0,17128614.0,9.0,0.0,49.36603080669575,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,78862.0,175384.0,22294.0,121242.0,378951.0,19123.0,563754.0,262206.0,9.0,17127688.0,9.0,0.0,49.36869975679146,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,26264.0,184686.0,26025.0,125180.0,398147.0,6.0,524556.0,262206.0,10.0,17128222.0,9.0,0.0,49.36716060779689,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,43588.0,179273.0,25722.0,126785.0,366466.0,28558.0,536504.0,262206.0,11.0,17128264.0,9.0,0.0,49.36703955520536,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,27569.0,213686.0,30140.0,123258.0,364237.0,36816.0,525132.0,262206.0,12.0,17128416.0,9.0,0.0,49.36660146507418,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,34158.0,219224.0,28798.0,129536.0,387677.0,41416.0,528084.0,262206.0,13.0,17127896.0,9.0,0.0,49.36810022667115,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,34097.0,184248.0,25645.0,126098.0,395038.0,1635.0,528409.0,262206.0,14.0,17128664.0,9.0,0.0,49.36588670313108,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,2,0,53754.0,184226.0,23852.0,129093.0,404271.0,14570.0,524611.0,262206.0,15.0,17127758.0,9.0,0.0,49.36849799022149,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,53778.0,221543.0,3702.0,221418.0,372639.0,43597.0,525366.0,263423.0,0.0,19108458.0,9.0,0.0,44.251173297185986,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,42749.0,236724.0,4122.0,221994.0,444045.0,40003.0,525767.0,262206.0,1.0,19105454.0,9.0,0.0,44.258131023738045,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,34097.0,233094.0,2833.0,223456.0,372699.0,71143.0,575902.0,262206.0,2.0,19105898.0,9.0,0.0,44.25710251357984,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,17831.0,190110.0,2823.0,221725.0,452532.0,31571.0,524674.0,262206.0,3.0,19105242.0,9.0,0.0,44.25862213103608,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,26151.0,195180.0,3097.0,225084.0,392922.0,28699.0,527008.0,262206.0,4.0,19104646.0,9.0,0.0,44.260002849568636,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,15826.0,166162.0,1332.0,225619.0,505467.0,33554.0,524950.0,262206.0,5.0,19106116.0,9.0,0.0,44.256597541855186,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,46532.0,184988.0,2622.0,222635.0,385159.0,16018.0,542671.0,262206.0,6.0,19105340.0,9.0,0.0,44.25839510838332,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,42602.0,226561.0,3774.0,226096.0,510061.0,33578.0,538952.0,262206.0,7.0,19106778.0,9.0,0.0,44.25506416623462,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,11185.0,144385.0,1932.0,220959.0,387382.0,13857.0,528981.0,262206.0,8.0,19105658.0,9.0,0.0,44.25765845908055,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,14669.0,147060.0,1783.0,223980.0,457230.0,21443.0,528515.0,262206.0,9.0,19105308.0,9.0,0.0,44.258469237973024,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,45675.0,156641.0,1366.0,222072.0,408010.0,14991.0,542667.0,262206.0,10.0,19105268.0,9.0,0.0,44.25856190030938,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,21312.0,169686.0,1726.0,222008.0,523844.0,32467.0,524673.0,262206.0,11.0,19105834.0,9.0,0.0,44.25725076434769,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,28445.0,192720.0,3912.0,218472.0,372396.0,27843.0,527031.0,262206.0,12.0,19105082.0,9.0,0.0,44.25899278527043,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,11598.0,145571.0,2040.0,218633.0,456008.0,22754.0,524947.0,262206.0,13.0,19105698.0,9.0,0.0,44.257565800527146,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,47043.0,224174.0,3691.0,220619.0,375661.0,13718.0,545623.0,262206.0,14.0,19105226.0,9.0,0.0,44.25865919618015,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,4,0,15222.0,142564.0,1882.0,218255.0,468695.0,20138.0,524584.0,262206.0,15.0,19105778.0,9.0,0.0,44.257380484584296,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,4967.0,248340.0,38.0,249511.0,371525.0,113039.0,529532.0,263425.0,0.0,14071324.0,9.0,0.0,60.09183545201575,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,6711.0,246628.0,31.0,247821.0,353670.0,84429.0,534318.0,262206.0,1.0,14071560.0,9.0,0.0,60.09082762678765,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,7125.0,246765.0,22.0,247580.0,353937.0,84036.0,532179.0,262206.0,2.0,14071304.0,9.0,0.0,60.09192086248723,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,5775.0,246788.0,21.0,249171.0,370465.0,111852.0,524557.0,262206.0,3.0,14071244.0,9.0,0.0,60.09217709535845,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,7857.0,246194.0,20.0,247623.0,362255.0,86388.0,524548.0,262206.0,4.0,14071328.0,9.0,0.0,60.09181836995059,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,5169.0,246655.0,28.0,247624.0,374071.0,110685.0,524582.0,262206.0,5.0,14070752.0,9.0,0.0,60.09427828732964,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,6811.0,247744.0,23.0,248425.0,362469.0,87619.0,524573.0,262206.0,6.0,14071164.0,9.0,0.0,60.0925187425859,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,4609.0,245501.0,28.0,246858.0,357196.0,86375.0,530237.0,262206.0,7.0,14071076.0,9.0,0.0,60.092894559023065,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,5433.0,247965.0,20.0,249268.0,373707.0,90797.0,524584.0,262206.0,8.0,14071246.0,9.0,0.0,60.09216855422754,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,4234.0,245981.0,37.0,247010.0,361030.0,86496.0,525656.0,262206.0,9.0,14070916.0,9.0,0.0,60.0935778736793,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,7772.0,246672.0,15.0,248120.0,371128.0,121243.0,525410.0,262206.0,10.0,14071128.0,9.0,0.0,60.09267248510567,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,8677.0,245683.0,36.0,246654.0,364412.0,87853.0,526145.0,262206.0,11.0,14071134.0,9.0,0.0,60.092646861297744,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,9409.0,246104.0,23.0,247349.0,361425.0,86679.0,527184.0,262206.0,12.0,14070850.0,9.0,0.0,60.093859745502236,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,10046.0,244815.0,43.0,246020.0,367489.0,114520.0,527683.0,262206.0,13.0,14071288.0,9.0,0.0,60.09198919103923,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,4230.0,247409.0,25.0,248138.0,354094.0,83548.0,533061.0,262206.0,14.0,14071062.0,9.0,0.0,60.092954348435114,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,8,0,6797.0,247072.0,26.0,247863.0,367755.0,115817.0,526041.0,262206.0,15.0,14070880.0,9.0,0.0,60.09373162161855,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,10567.0,250876.0,51.0,254107.0,364655.0,114027.0,546474.0,263423.0,0.0,16000326.0,9.0,0.0,52.8471536392446,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,6730.0,248752.0,191.0,251331.0,361650.0,80584.0,536631.0,262206.0,1.0,16000694.0,9.0,0.0,52.84593820743025,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,3672.0,248337.0,199.0,251267.0,370306.0,88005.0,534613.0,262206.0,2.0,16000388.0,9.0,0.0,52.84694886149011,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,2761.0,249850.0,32.0,253758.0,368242.0,118081.0,525812.0,262206.0,3.0,16000114.0,9.0,0.0,52.84785385904125,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,2823.0,250619.0,26.0,254007.0,368648.0,114391.0,524538.0,262206.0,4.0,16000172.0,9.0,0.0,52.84766228763041,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,8179.0,248852.0,32.0,251948.0,378412.0,117680.0,526670.0,262206.0,5.0,16000878.0,9.0,0.0,52.84533051248813,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,27595.0,248094.0,37.0,251556.0,369194.0,117756.0,538145.0,262206.0,6.0,15999606.0,9.0,0.0,52.84953181972106,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,9241.0,250175.0,205.0,253052.0,355751.0,81308.0,549070.0,262206.0,7.0,16000174.0,9.0,0.0,52.84765568174446,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,15163.0,251131.0,198.0,254191.0,372735.0,118939.0,539132.0,262206.0,8.0,16000104.0,9.0,0.0,52.847886888735225,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,7137.0,249371.0,29.0,252446.0,367113.0,82926.0,538919.0,262206.0,9.0,16000522.0,9.0,0.0,52.84650628273253,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,8081.0,248256.0,51.0,250828.0,364792.0,106006.0,527406.0,262206.0,10.0,16000464.0,9.0,0.0,52.84669784576248,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,3764.0,250073.0,194.0,253093.0,363711.0,86549.0,528079.0,262206.0,11.0,15999310.0,9.0,0.0,52.85050957822556,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,13,16,0,7728.0,250192.0,36.0,253614.0,372568.0,118173.0,524586.0,262206.0,12.0,16000338.0,9.0,0.0,52.84711400471665,0,0
